date,team1,team2,team1_score,team2_score,spreads_json
20061215,Sacramento,Utah,98,97,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -109"", ""-7 -101""], ""238"": [""+7.5 -121"", ""-7.5 +111""]}"
20061215,Denver,Boston,114,119,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -109"", ""+3 -101""], ""238"": [""-3 -102"", ""+3 -108""]}"
20061215,Miami,Washington,95,106,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+11 -102"", ""-11 -108""]}"
20061215,Atlanta,Memphis,97,88,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -105"", ""-8 -105""], ""238"": [""+8 -112"", ""-8 +102""]}"
20061215,Milwaukee,Chicago,111,117,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -101"", ""-7 -109""], ""238"": [""+7 -105"", ""-7 -105""]}"
20061215,Philadelphia,Dallas,79,93,"{""19"": [""+15 -110"", ""-15 -110""], ""93"": [""+14.5 -105"", ""-14.5 -105""], ""238"": [""+15 -115"", ""-15 +105""]}"
20061215,Golden State,Phoenix,101,105,"{""19"": [""+12.5 -110"", ""-12.5 -110""], ""93"": [""+12.5 -110"", ""-12.5 -110""], ""238"": [""+12 -101"", ""-12 -109""]}"
20061215,New York,Indiana,96,112,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -115"", ""-7 +105""]}"
20061215,Brooklyn,Toronto,78,90,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-2.5 -109"", ""+2.5 -101""], ""238"": [""-2.5 -113"", ""+2.5 +103""]}"
20061215,L.A. Clippers,Portland,99,109,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-2.5 -109"", ""+2.5 -101""], ""238"": [""-3 -108"", ""+3 -102""]}"
20061215,Houston,L.A. Lakers,89,89,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4 -103"", ""-4 -107""], ""238"": [""+4.5 -111"", ""-4.5 +101""]}"
20061216,Cleveland,Orlando,74,81,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-1.5 -110"", ""+1.5 -110""], ""238"": [""-1.5 +102"", ""+1.5 -112""]}"
20061216,Chicago,Atlanta,93,93,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -110"", ""+3.5 -110""], ""238"": [""-3.5 -105"", ""+3.5 -105""]}"
20061216,Boston,Charlotte,106,100,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -101"", ""-3 -109""]}"
20061216,Philadelphia,San Antonio,98,103,"{""19"": [""+17 -110"", ""-17 -110""], ""93"": [""+17 -110"", ""-17 -110""], ""238"": [""+17 -115"", ""-17 +105""]}"
20061216,Phoenix,Sacramento,105,98,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-2.5 -110"", ""+2.5 -110""], ""238"": [""-2.5 -103"", ""+2.5 -107""]}"
20061216,Denver,New York,123,100,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4.5 -108"", ""+4.5 -102""]}"
20061216,Minnesota,Milwaukee,104,108,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2 -110"", ""+2 -110""], ""238"": [""-2 -108"", ""+2 -102""]}"
20061216,Dallas,New Orleans,90,79,"{""19"": [""-7.5 -110"", ""+7.5 -110""], ""93"": [""-7 -110"", ""+7 -110""], ""238"": [""-7.5 -103"", ""+7.5 -107""]}"
20061216,Detroit,Brooklyn,90,82,"{""19"": [""-1 -110"", ""+1 -110""], ""93"": [""-1 -110"", ""+1 -110""], ""238"": [""-1 -102"", ""+1 -108""]}"
20061216,Memphis,Miami,90,98,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6.5 -114"", ""-6.5 +104""]}"
20061217,Golden State,Toronto,115,120,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2 -110"", ""+2 -110""], ""238"": [""-2 +100"", ""+2 -110""]}"
20061217,Utah,Indiana,104,94,"{""19"": [""+1.5 -110"", ""-1.5 -110""], ""93"": [""+1.5 -110"", ""-1.5 -110""], ""238"": [""+1.5 +100"", ""-1.5 -110""]}"
20061217,Washington,L.A. Lakers,126,126,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+5.5 -108"", ""-5.5 -102""]}"
20061217,Houston,L.A. Clippers,108,103,"{""19"": [""-1 -110"", ""+1 -110""], ""93"": [""-1 -110"", ""+1 -110""], ""238"": [""-1 -115"", ""+1 +105""]}"
20061218,New Orleans,Miami,99,101,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7 -101"", ""-7 -109""], ""238"": [""+7.5 -105"", ""-7.5 -105""]}"
20061218,Utah,New York,85,85,"{""19"": [""-7.5 -110"", ""+7.5 -110""], ""93"": [""-7.5 -110"", ""+7.5 -110""], ""238"": [""-7.5 -121"", ""+7.5 +111""]}"
20061218,Golden State,Brooklyn,97,105,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -105"", ""-6 -105""], ""238"": [""+6 +101"", ""-6 -111""]}"
20061218,Dallas,Sacramento,109,91,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4.5 -106"", ""+4.5 -104""]}"
20061218,Washington,Denver,108,117,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -110"", ""+3.5 -110""], ""238"": [""-3 -120"", ""+3 +110""]}"
20061219,Toronto,Phoenix,98,115,"{""19"": [""+13.5 -110"", ""-13.5 -110""], ""93"": [""+13.5 -110"", ""-13.5 -110""], ""238"": [""+13.5 -104"", ""-13.5 -106""]}"
20061219,L.A. Lakers,Chicago,89,94,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -105"", ""-6 -105""], ""238"": [""+6 -104"", ""-6 -106""]}"
20061220,Indiana,Philadelphia,101,93,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-5.5 -105"", ""+5.5 -105""], ""238"": [""-5.5 +105"", ""+5.5 -115""]}"
20061220,Houston,Portland,87,89,"{""19"": [""-5 -110"", ""+5 -110""], ""93"": [""-5 -109"", ""+5 -101""], ""238"": [""-5 -103"", ""+5 -107""]}"
20061220,Utah,Atlanta,112,106,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-5.5 -105"", ""+5.5 -105""], ""238"": [""-5.5 +101"", ""+5.5 -111""]}"
20061220,New Orleans,Orlando,83,86,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7.5 -101"", ""-7.5 -109""]}"
20061220,Toronto,L.A. Clippers,98,96,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -105"", ""-9 -105""], ""238"": [""+8.5 +101"", ""-8.5 -111""]}"
20061220,L.A. Lakers,Minnesota,111,94,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+5.5 -105"", ""-5.5 -105""]}"
20061220,Miami,Milwaukee,95,121,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -109"", ""-3 -101""], ""238"": [""+3 -109"", ""-3 -101""]}"
20061220,Golden State,Boston,96,95,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""+1.5 -101"", ""-1.5 -109""], ""238"": [""+2 -107"", ""-2 -103""]}"
20061220,Charlotte,New York,95,95,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -101"", ""-4 -109""], ""238"": [""+4 +103"", ""-4 -113""]}"
20061220,Cleveland,Brooklyn,111,113,"{""19"": [""+1 -110"", ""-1 -110""], ""93"": [""+1 -105"", ""-1 -105""], ""238"": [""+1 +100"", ""-1 -110""]}"
20061220,Memphis,San Antonio,98,105,"{""19"": [""+12.5 -110"", ""-12.5 -110""], ""93"": [""+12.5 -110"", ""-12.5 -110""], ""238"": [""+12.5 -102"", ""-12.5 -108""]}"
20061221,Detroit,Cleveland,87,71,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+3.5 -105"", ""-3.5 -105""], ""238"": [""+3.5 -109"", ""-3.5 -101""]}"
20061221,Washington,Sacramento,126,119,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+3.5 -101"", ""-3.5 -109""], ""238"": [""+4 -113"", ""-4 +103""]}"
20061222,L.A. Clippers,Dallas,83,115,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -110"", ""-9.5 -110""], ""238"": [""+9 +110"", ""-9 -120""]}"
20061222,Milwaukee,Minnesota,113,107,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -105"", ""-6 -105""], ""238"": [""+6 +103"", ""-6 -113""]}"
20061222,L.A. Lakers,Brooklyn,99,95,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -105"", ""-3 -105""], ""238"": [""+3 +105"", ""-3 -115""]}"
20061222,Houston,San Antonio,97,78,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+8 -103"", ""-8 -107""]}"
20061222,Philadelphia,Boston,98,83,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -115"", ""-3 +105""]}"
20061222,Washington,Phoenix,127,127,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -108"", ""-10.5 -102""]}"
20061222,Chicago,New York,92,103,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-5.5 -109"", ""+5.5 -101""], ""238"": [""-5.5 -104"", ""+5.5 -106""]}"
20061222,Memphis,New Orleans,97,100,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""-2 -105"", ""+2 -105""], ""238"": [""+2 -102"", ""-2 -108""]}"
20061222,Sacramento,Denver,101,96,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -103"", ""-2.5 -107""]}"
20061222,Golden State,Orlando,117,108,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -105""], ""238"": [""+4.5 -104"", ""-4.5 -106""]}"
20061222,Indiana,Atlanta,100,90,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -109"", ""+3 -101""], ""238"": [""-3 -110"", ""+3 +100""]}"
20061222,Utah,Charlotte,89,101,"{""19"": [""-6.5 -110"", ""+6.5 -110""], ""93"": [""-7 -101"", ""+7 -109""], ""238"": [""-6.5 -108"", ""+6.5 -102""]}"
20061222,Toronto,Portland,90,90,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+3.5 -105"", ""-3.5 -105""], ""238"": [""+3.5 -102"", ""-3.5 -108""]}"
20061223,Charlotte,Chicago,76,115,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+11 -105"", ""-11 -105""]}"
20061223,Brooklyn,Milwaukee,104,115,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 +105"", ""-4.5 -115""]}"
20061223,L.A. Clippers,Houston,98,93,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -115"", ""-7.5 +105""]}"
20061223,New York,Philadelphia,77,98,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -107"", ""-3 -103""]}"
20061223,Minnesota,Indiana,78,71,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 -102"", ""-4.5 -108""]}"
20061223,San Antonio,New Orleans,112,77,"{""19"": [""-9 -110"", ""+9 -110""], ""93"": [""-9 -110"", ""+9 -110""], ""238"": [""-9 +101"", ""+9 -111""]}"
20061223,Golden State,Miami,92,105,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 -101"", ""-6 -109""]}"
20061223,Atlanta,Detroit,81,108,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -102"", ""-10.5 -108""]}"
20061223,Utah,Memphis,100,97,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-3.5 -105"", ""+3.5 -105""], ""238"": [""-4 +101"", ""+4 -111""]}"
20061223,Orlando,Cleveland,83,86,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -102"", ""-7.5 -108""]}"
20061225,L.A. Lakers,Miami,85,101,"{""19"": [""-1 -118"", ""+1 -102""], ""93"": [""-1.5 -105"", ""+1.5 -105""], ""238"": [""-1 -107"", ""+1 -103""]}"
20061226,Boston,Denver,105,116,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+6 -111"", ""-6 +101""]}"
20061226,Houston,Indiana,76,81,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+3.5 -101"", ""-3.5 -109""]}"
20061226,Milwaukee,San Antonio,114,107,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -109"", ""-8 -101""], ""238"": [""+8 -103"", ""-8 -107""]}"
20061226,Charlotte,Dallas,84,97,"{""19"": [""+13.5 -110"", ""-13.5 -110""], ""93"": [""+13 -110"", ""-13 -110""], ""238"": [""+13 +105"", ""-13 -115""]}"
20061226,Chicago,Minnesota,98,100,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-1.5 -105"", ""+1.5 -105""], ""238"": [""-1 -109"", ""+1 -101""]}"
20061226,Brooklyn,Detroit,91,92,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -108"", ""-7 -102""]}"
20061226,Portland,Phoenix,87,110,"{""19"": [""+13.5 -110"", ""-13.5 -110""], ""93"": [""+13.5 -110"", ""-13.5 -110""], ""238"": [""+13 -101"", ""-13 -109""]}"
20061226,Memphis,Washington,101,116,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""-8 -101"", ""+8 -109""], ""238"": [""+8 +100"", ""-8 -110""]}"
20061226,L.A. Clippers,Utah,92,102,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7.5 -109"", ""-7.5 -101""], ""238"": [""+7.5 -114"", ""-7.5 +104""]}"
20061226,Philadelphia,Golden State,97,116,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -109"", ""-6 -101""], ""238"": [""+6 -108"", ""-6 -102""]}"
20061227,Boston,L.A. Clippers,77,100,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+8 -105"", ""-8 -105""], ""238"": [""+7.5 +103"", ""-7.5 -113""]}"
20061227,Miami,Chicago,103,109,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+6 -105"", ""-6 -105""], ""238"": [""+5.5 -105"", ""-5.5 -105""]}"
20061227,Detroit,New York,116,116,"{""19"": [""-5 -110"", ""+5 -110""], ""93"": [""-5 -105"", ""+5 -105""], ""238"": [""-5 -105"", ""+5 -105""]}"
20061227,Cleveland,Atlanta,89,76,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""-5.5 -102"", ""+5.5 -108""]}"
20061227,Washington,Charlotte,114,107,"{""19"": [""-5 -110"", ""+5 -110""], ""93"": [""-5 -109"", ""+5 -101""], ""238"": [""-5 -113"", ""+5 +103""]}"
20061227,Milwaukee,Memphis,112,96,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""+2 -105"", ""-2 -105""], ""238"": [""+1.5 +105"", ""-1.5 -115""]}"
20061227,Houston,Brooklyn,96,71,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+5 -112"", ""-5 +102""]}"
20061227,Minnesota,Toronto,97,100,"{""19"": [""+1.5 -110"", ""-1.5 -110""], ""93"": [""+1.5 -105"", ""-1.5 -105""], ""238"": [""+1.5 -102"", ""-1.5 -108""]}"
20061227,New Orleans,Portland,85,100,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -101"", ""-9 -109""], ""238"": [""+9 +101"", ""-9 -111""]}"
20061227,Philadelphia,Sacramento,76,101,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -109"", ""-6.5 -101""]}"
20061227,L.A. Lakers,Orlando,106,93,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""+2 -105"", ""-2 -105""], ""238"": [""+2 -102"", ""-2 -108""]}"
20061228,Utah,San Antonio,83,106,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7.5 -109"", ""-7.5 -101""]}"
20061228,Phoenix,Dallas,99,101,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2 -105"", ""-2 -105""], ""238"": [""+2.5 -109"", ""-2.5 -101""]}"
20061229,New York,Phoenix,86,108,"{""19"": [""+13 -110"", ""-13 -110""], ""93"": [""+13 -110"", ""-13 -110""], ""238"": [""+13 -108"", ""-13 -102""]}"
20061229,Milwaukee,Cleveland,99,109,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+6 -117"", ""-6 +107""]}"
20061229,Chicago,Toronto,107,97,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-3.5 -105"", ""+3.5 -105""], ""238"": [""-3.5 -110"", ""+3.5 +100""]}"
20061229,Boston,Golden State,100,110,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+9.5 -105"", ""-9.5 -105""], ""238"": [""+9.5 +104"", ""-9.5 -114""]}"
20061229,L.A. Lakers,Charlotte,105,105,"{""19"": [""-5 -110"", ""+5 -110""], ""93"": [""-5 -105"", ""+5 -105""], ""238"": [""-5 -103"", ""+5 -107""]}"
20061229,Indiana,Detroit,93,92,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -105"", ""-6.5 -105""]}"
20061229,Brooklyn,Miami,91,81,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4 -110"", ""+4 +100""], ""238"": [""-4 -117"", ""+4 +107""]}"
20061229,Atlanta,Houston,68,94,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -105"", ""-8.5 -105""], ""238"": [""+8.5 -108"", ""-8.5 -102""]}"
20061229,Philadelphia,Portland,98,95,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4.5 -109"", ""-4.5 -101""], ""238"": [""+4.5 -105"", ""-4.5 -105""]}"
20061229,Orlando,Washington,111,112,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -115""], ""238"": [""+7 -104"", ""-7 -106""]}"
20061229,Sacramento,L.A. Clippers,93,102,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -101"", ""-3 -109""], ""238"": [""+3 -105"", ""-3 -105""]}"
20061230,New Orleans,Dallas,80,94,"{""19"": [""+17.5 -110"", ""-17.5 -110""], ""93"": [""+18 -105"", ""-18 -105""], ""238"": [""+17.5 +105"", ""-17.5 -115""]}"
20061230,Golden State,Sacramento,96,119,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 -104"", ""-5 -106""]}"
20061230,Toronto,Memphis,104,110,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -101"", ""-5.5 -109""], ""238"": [""+5.5 -105"", ""-5.5 -105""]}"
20061230,Miami,Orlando,68,97,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -108"", ""-10.5 -102""]}"
20061230,Cleveland,Chicago,96,103,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+5 -101"", ""-5 -109""]}"
20061230,Washington,Milwaukee,102,119,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -105""], ""238"": [""+4.5 -109"", ""-4.5 -101""]}"
20061230,Minnesota,Brooklyn,92,100,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""-2 -105"", ""+2 -105""], ""238"": [""+2 -104"", ""-2 -106""]}"
20061230,Portland,Utah,86,96,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+11 -105"", ""-11 -105""], ""238"": [""+11 +101"", ""-11 -111""]}"
20061230,Charlotte,Indiana,113,102,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -105"", ""-10.5 -105""]}"
20061231,New York,L.A. Clippers,80,90,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -102"", ""-6.5 -108""]}"
20061231,Phoenix,Detroit,108,101,"{""19"": [""-6 -110"", ""+6 -110""], ""93"": [""-6.5 -110"", ""+6.5 -110""], ""238"": [""-5.5 -121"", ""+5.5 +111""]}"
20061231,Atlanta,San Antonio,81,95,"{""19"": [""+11.5 -110"", ""-11.5 -110""], ""93"": [""+12 -110"", ""-12 -110""], ""238"": [""+11.5 -110"", ""-11.5 +100""]}"
20061231,Memphis,Houston,109,111,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -110"", ""-9 +100""]}"
20070101,Minnesota,Charlotte,102,96,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3 -105"", ""+3 -105""], ""238"": [""-3.5 -105"", ""+3.5 -105""]}"
20070101,Boston,Portland,89,81,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 +100""], ""238"": [""+7 -113"", ""-7 +103""]}"
20070102,New York,Sacramento,100,112,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -110"", ""-9.5 -110""], ""238"": [""+9.5 -102"", ""-9.5 -108""]}"
20070102,San Antonio,Cleveland,78,82,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""+4 -101"", ""-4 -109""], ""238"": [""-3.5 -103"", ""+3.5 -107""]}"
20070102,L.A. Clippers,Orlando,86,91,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -105""], ""238"": [""+5 -120"", ""-5 +110""]}"
20070102,Phoenix,Chicago,97,96,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -105"", ""+3.5 -105""], ""238"": [""-3.5 +100"", ""+3.5 -110""]}"
20070102,Philadelphia,Denver,108,97,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+7 -113"", ""-7 +103""]}"
20070102,Golden State,New Orleans,97,89,"{""19"": [""-5 -110"", ""+5 -110""], ""93"": [""-5.5 -105"", ""+5.5 -105""], ""238"": [""-5 -113"", ""+5 +103""]}"
20070103,San Antonio,Minnesota,93,93,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4 -105"", ""+4 -105""], ""238"": [""-4 +105"", ""+4 -115""]}"
20070103,Golden State,Memphis,135,144,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -105"", ""-4 -105""], ""238"": [""+4 -107"", ""-4 -103""]}"
20070103,Milwaukee,Washington,105,108,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -103"", ""-6.5 -107""]}"
20070103,Cleveland,Boston,107,104,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -105"", ""+3 -105""], ""238"": [""-3 -103"", ""+3 -107""]}"
20070103,L.A. Clippers,Miami,110,95,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-5.5 -110"", ""+5.5 -110""], ""238"": [""-5.5 -118"", ""+5.5 +108""]}"
20070103,Phoenix,Toronto,100,98,"{""19"": [""-6.5 -110"", ""+6.5 -110""], ""93"": [""-7 -110"", ""+7 -110""], ""238"": [""-6.5 -105"", ""+6.5 -105""]}"
20070103,New York,Portland,99,81,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+6 -107"", ""-6 -103""]}"
20070103,Philadelphia,Utah,87,98,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+11 -107"", ""-11 -103""]}"
20070104,Detroit,New Orleans,92,68,"{""19"": [""-8 -110"", ""+8 -110""], ""93"": [""-8 -105"", ""+8 -105""], ""238"": [""-8 -104"", ""+8 -106""]}"
20070104,L.A. Lakers,Sacramento,117,117,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -105""], ""238"": [""+5 -110"", ""-5 +100""]}"
20070104,Indiana,Dallas,91,100,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+8.5 -105"", ""-8.5 -105""], ""238"": [""+9 -114"", ""-9 +104""]}"
20070105,Boston,Memphis,128,119,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -105"", ""-6.5 -105""]}"
20070105,Cleveland,Milwaukee,95,86,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -109"", ""-4 -101""], ""238"": [""+4 -107"", ""-4 -103""]}"
20070105,Atlanta,Toronto,92,105,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7.5 +100"", ""-7.5 -110""]}"
20070105,L.A. Clippers,Washington,105,116,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -105"", ""-6 -105""], ""238"": [""+6 -110"", ""-6 +100""]}"
20070105,Philadelphia,Minnesota,96,96,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -110"", ""-6.5 +100""]}"
20070105,Utah,Houston,86,100,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -107"", ""-3 -103""], ""238"": [""+3 -105"", ""-3 -105""]}"
20070105,Charlotte,Orlando,74,106,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -105"", ""-8.5 -105""], ""238"": [""+8.5 -108"", ""-8.5 -102""]}"
