date,team1,team2,team1_score,team2_score,spreads_json
20071228,Toronto,San Antonio,83,73,"{""19"": [""+7 -110"", ""-7 +100""], ""93"": [""+7 -110"", ""-7 -110""], ""238"": [""+7 -117"", ""-7 +107""], ""1096"": [""+7 -110"", ""-7 -110""]}"
20071229,Toronto,Houston,79,91,"{""19"": [""+2.5 -105"", ""-2.5 -105""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -118"", ""-3 +108""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20071229,Atlanta,Dallas,84,97,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8.5 -110"", ""-8.5 +100""], ""1096"": [""+8 -110"", ""-8 -110""]}"
20071229,Brooklyn,Milwaukee,97,95,"{""19"": [""+3 -109"", ""-3 -101""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -110"", ""-3 +100""], ""1096"": [""+3 -110"", ""-3 -110""]}"
20071229,Cleveland,New Orleans,76,86,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 +105"", ""-5 -115""], ""1096"": [""+5 -110"", ""-5 -110""]}"
20071229,Detroit,Indiana,98,92,"{""19"": [""-4.5 -105"", ""+4.5 -105""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4.5 +101"", ""+4.5 -111""], ""1096"": [""-4.5 -110"", ""+4.5 -110""]}"
20071229,Charlotte,Orlando,95,104,"{""19"": [""+8.5 -102"", ""-8.5 -108""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+8.5 -104"", ""-8.5 -106""], ""1096"": [""+8.5 -110"", ""-8.5 -110""]}"
20071229,Boston,Utah,104,98,"{""19"": [""-5.5 -106"", ""+5.5 -104""], ""93"": [""-5.5 -110"", ""+5.5 -110""], ""238"": [""-5.5 +103"", ""+5.5 -113""], ""1096"": [""-5.5 -110"", ""+5.5 -110""]}"
20071229,Miami,Washington,74,96,"{""19"": [""+8 -105"", ""-8 -105""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 -103"", ""-8 -107""], ""1096"": [""+8 -110"", ""-8 -110""]}"
20071230,Philadelphia,Portland,72,97,"{""19"": [""+5.5 -105"", ""-5.5 -105""], ""93"": [""+5.5 -110"", ""-5.5 -110""], ""238"": [""+6 -117"", ""-6 +107""], ""1096"": [""+6 -115"", ""-6 -105""]}"
20071230,Boston,L.A. Lakers,110,91,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 +109"", ""-3 -119""], ""1096"": [""+3 -105"", ""-3 -115""]}"
20071230,Phoenix,Sacramento,117,102,"{""19"": [""-9 -103"", ""+9 -107""], ""93"": [""-9 -110"", ""+9 -110""], ""238"": [""-9 -111"", ""+9 +101""], ""1096"": [""-8.5 -110"", ""+8.5 -110""]}"
20071230,Golden State,Denver,105,95,"{""19"": [""+4.5 -105"", ""-4.5 -105""], ""93"": [""+4 -110"", ""-4 -110""], ""238"": [""+4.5 -102"", ""-4.5 -108""], ""1096"": [""+4.5 -110"", ""-4.5 -110""]}"
20071230,Chicago,New York,100,83,"{""19"": [""-3 -106"", ""+3 -104""], ""93"": [""-3 -110"", ""+3 -110""], ""238"": [""-2.5 -123"", ""+2.5 +113""], ""1096"": [""-3 -113"", ""+3 -107""]}"
20071230,Memphis,San Antonio,87,111,"{""19"": [""+9 -106"", ""-9 -104""], ""93"": [""+9.5 -110"", ""-9.5 -110""], ""238"": [""+9 -103"", ""-9 -107""], ""1096"": [""+9 -110"", ""-9 -110""]}"
20071231,Golden State,Houston,112,95,"{""19"": [""+3.5 -110"", ""-3.5 +100""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+3.5 -110"", ""-3.5 +100""], ""1096"": [""+3.5 -110"", ""-3.5 -110""]}"
20071231,Indiana,Charlotte,103,107,"{""19"": [""+1.5 -107"", ""-1.5 -103""], ""93"": [""+1.5 -110"", ""-1.5 -110""], ""238"": [""+1.5 -107"", ""-1.5 -103""], ""1096"": [""+1.5 -110"", ""-1.5 -110""]}"
20071231,Orlando,Chicago,112,110,"{""19"": [""-3 -105"", ""+3 -105""], ""93"": [""-3 -110"", ""+3 -110""], ""238"": [""-3 +105"", ""+3 -115""], ""1096"": [""-3 -110"", ""+3 -110""]}"
20071231,Milwaukee,Detroit,69,114,"{""19"": [""+12.5 -105"", ""-12.5 -105""], ""93"": [""+12.5 -110"", ""-12.5 -110""], ""238"": [""+12.5 -110"", ""-12.5 +100""], ""1096"": [""+12.5 -110"", ""-12.5 -110""]}"
20080102,Atlanta,Cleveland,94,98,"{""19"": [""+5 -107"", ""-5 -103""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -105"", ""-5 -105""], ""1096"": [""+5 -110"", ""-5 -110""]}"
20080102,Memphis,Indiana,90,72,"{""19"": [""+6 -103"", ""-6 -107""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6.5 -115"", ""-6.5 +105""], ""1096"": [""+6 -110"", ""-6 -110""]}"
20080102,Sacramento,New York,107,97,"{""19"": [""+3.5 -101"", ""-3.5 -109""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+3.5 +104"", ""-3.5 -114""], ""1096"": [""+3.5 -110"", ""-3.5 -110""]}"
20080102,Golden State,Dallas,99,121,"{""19"": [""+5.5 -105"", ""-5.5 -105""], ""93"": [""+5.5 -110"", ""-5.5 -110""], ""238"": [""+5.5 +105"", ""-5.5 -115""], ""1096"": [""+5.5 -105"", ""-5.5 -115""]}"
20080102,New Orleans,L.A. Clippers,95,81,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-5 -110"", ""+5 -110""], ""238"": [""-5.5 +101"", ""+5.5 -111""], ""1096"": [""-5.5 -110"", ""+5.5 -110""]}"
20080102,Portland,Minnesota,90,79,"{""19"": [""-5 -105"", ""+5 -105""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-5 +101"", ""+5 -111""], ""1096"": [""-5 -110"", ""+5 -110""]}"
20080102,Milwaukee,Miami,103,98,"{""19"": [""+2.5 -108"", ""-2.5 -102""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -113"", ""-3 +103""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20080102,Philadelphia,Utah,107,110,"{""19"": [""+9 -110"", ""-9 +100""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -103"", ""-9 -107""], ""1096"": [""+9 -110"", ""-9 -110""]}"
20080102,Brooklyn,Orlando,96,95,"{""19"": [""+6 -105"", ""-6 -105""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6 -103"", ""-6 -107""], ""1096"": [""+6 -110"", ""-6 -110""]}"
20080102,Houston,Boston,93,97,"{""19"": [""+11 +100"", ""-11 -110""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+11.5 -104"", ""-11.5 -106""], ""1096"": [""+11 -105"", ""-11 -115""]}"
20080102,Chicago,Charlotte,109,97,"{""19"": [""-1.5 -103"", ""+1.5 -107""], ""93"": [""-1 -110"", ""+1 -110""], ""238"": [""-1 -105"", ""+1 -105""], ""1096"": [""-1.5 -110"", ""+1.5 -110""]}"
20080102,Detroit,Washington,106,93,"{""19"": [""-5.5 -105"", ""+5.5 -105""], ""93"": [""-5 -110"", ""+5 -110""], ""238"": [""-5 -109"", ""+5 -101""], ""1096"": [""-5 -115"", ""+5 -105""]}"
20080103,San Antonio,Denver,77,80,"{""19"": [""+2.5 -102"", ""-2.5 -108""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -102"", ""-2.5 -108""], ""1096"": [""+2.5 -105"", ""-2.5 -115""]}"
20080103,Portland,Chicago,115,109,"{""19"": [""+4 -107"", ""-4 -103""], ""93"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 -103"", ""-4 -107""], ""1096"": [""+4 -110"", ""-4 -110""]}"
20080104,Atlanta,Indiana,91,113,"{""19"": [""+2.5 -107"", ""-2.5 -103""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -101"", ""-2.5 -109""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20080104,Charlotte,Brooklyn,96,102,"{""19"": [""+5.5 -108"", ""-5.5 -102""], ""93"": [""+5.5 -110"", ""-5.5 -110""], ""238"": [""+5.5 -106"", ""-5.5 -104""], ""1096"": [""+5.5 -115"", ""-5.5 -105""]}"
20080104,Detroit,Toronto,101,85,"{""19"": [""-4.5 -105"", ""+4.5 -105""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4.5 -107"", ""+4.5 -103""], ""1096"": [""-4.5 -110"", ""+4.5 -110""]}"
20080104,Philadelphia,L.A. Lakers,93,124,"{""19"": [""+7.5 -105"", ""-7.5 -105""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -103"", ""-7.5 -107""], ""1096"": [""+7.5 -110"", ""-7.5 -110""]}"
20080104,New Orleans,Golden State,116,104,"{""19"": [""+2 -105"", ""-2 -105""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -103"", ""-2.5 -107""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20080104,Houston,Orlando,96,94,"{""19"": [""+5 -110"", ""-5 +100""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+5 +101"", ""-5 -111""], ""1096"": [""+5 -110"", ""-5 -110""]}"
20080104,Washington,Milwaukee,101,77,"{""19"": [""-3.5 -105"", ""+3.5 -105""], ""93"": [""-3.5 -110"", ""+3.5 -110""], ""238"": [""-3 -121"", ""+3 +111""], ""1096"": [""-3.5 -110"", ""+3.5 -110""]}"
20080104,New York,San Antonio,93,97,"{""19"": [""+12.5 -105"", ""-12.5 -105""], ""93"": [""+12 -110"", ""-12 -110""], ""238"": [""+12.5 -103"", ""-12.5 -107""], ""1096"": [""+12.5 -110"", ""-12.5 -110""]}"
20080104,Memphis,Boston,96,100,"{""19"": [""+13.5 -102"", ""-13.5 -108""], ""93"": [""+13.5 -110"", ""-13.5 -110""], ""238"": [""+13.5 -110"", ""-13.5 +100""], ""1096"": [""+13.5 -110"", ""-13.5 -110""]}"
20080104,Miami,Dallas,89,94,"{""19"": [""+15 -110"", ""-15 -110""], ""93"": [""+15 -110"", ""-15 -110""], ""238"": [""+15 +105"", ""-15 -115""], ""1096"": [""+15 -110"", ""-15 -110""]}"
20080104,Denver,Minnesota,118,107,"{""19"": [""-5.5 -108"", ""+5.5 -102""], ""93"": [""-5 -110"", ""+5 -110""], ""238"": [""-5.5 -106"", ""+5.5 -104""], ""1096"": [""-5.5 -110"", ""+5.5 -110""]}"
20080104,Sacramento,Cleveland,93,97,"{""19"": [""+8 -105"", ""-8 -105""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 -104"", ""-8 -106""], ""1096"": [""+8 -110"", ""-8 -110""]}"
20080105,New Orleans,Phoenix,118,113,"{""19"": [""+8.5 -105"", ""-8.5 -105""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+8.5 +100"", ""-8.5 -110""], ""1096"": [""+8.5 -110"", ""-8.5 -110""]}"
20080105,Utah,Portland,89,103,"{""19"": [""+2 +100"", ""-2 -110""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+2 -107"", ""-2 -103""], ""1096"": [""+2 -110"", ""-2 -110""]}"
20080105,Brooklyn,Atlanta,113,107,"{""19"": [""+4.5 -102"", ""-4.5 -108""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 +100"", ""-4.5 -110""], ""1096"": [""+4.5 -105"", ""-4.5 -115""]}"
20080105,Boston,Detroit,92,85,"{""19"": [""+2 -101"", ""-2 -109""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+2 +100"", ""-2 -110""], ""1096"": [""+2 -110"", ""-2 -110""]}"
20080105,New York,Houston,91,103,"{""19"": [""+9 +100"", ""-9 -110""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+9 -108"", ""-9 -102""], ""1096"": [""+9 -110"", ""-9 -110""]}"
20080105,Sacramento,Chicago,93,94,"{""19"": [""+8 -110"", ""-8 +100""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 +113"", ""-8 -123""], ""1096"": [""+8.5 -110"", ""-8.5 -110""]}"
20080106,Dallas,Minnesota,101,78,"{""19"": [""-8.5 -110"", ""+8.5 -110""], ""93"": [""-8.5 -110"", ""+8.5 -110""], ""238"": [""-8 -103"", ""+8 -107""], ""1096"": [""-8.5 -110"", ""+8.5 -110""]}"
20080106,Cleveland,Toronto,93,90,"{""19"": [""+4 +100"", ""-4 -110""], ""93"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 -105"", ""-4 -105""], ""1096"": [""+4 -110"", ""-4 -110""]}"
20080106,Indiana,L.A. Lakers,96,112,"{""19"": [""+9 -105"", ""-9 -105""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -107"", ""-9 -103""], ""1096"": [""+8.5 -110"", ""-8.5 -110""]}"
20080106,Milwaukee,Charlotte,93,89,"{""19"": [""+7.5 -108"", ""-7.5 -102""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -108"", ""-7.5 -102""], ""1096"": [""+7.5 -110"", ""-7.5 -110""]}"
20080106,San Antonio,L.A. Clippers,88,82,"{""19"": [""-7 -104"", ""+7 -106""], ""93"": [""-7 -110"", ""+7 -110""], ""238"": [""-7 -104"", ""+7 -106""], ""1096"": [""-7 -110"", ""+7 -110""]}"
20080106,Miami,Memphis,94,101,"{""19"": [""+5.5 -107"", ""-5.5 -103""], ""93"": [""+5.5 -110"", ""-5.5 -110""], ""238"": [""+5.5 -105"", ""-5.5 -105""], ""1096"": [""+5.5 -110"", ""-5.5 -110""]}"
20080106,Philadelphia,Denver,96,109,"{""19"": [""+8.5 -107"", ""-8.5 -103""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+8.5 -109"", ""-8.5 -101""], ""1096"": [""+9 -110"", ""-9 -110""]}"
20080107,San Antonio,Golden State,121,130,"{""19"": [""+1.5 -105"", ""-1.5 -105""], ""93"": [""+1.5 -110"", ""-1.5 -110""], ""238"": [""+1.5 -103"", ""-1.5 -107""], ""1096"": [""+1.5 -110"", ""-1.5 -110""]}"
20080107,Denver,Phoenix,115,137,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -105"", ""-7.5 -105""], ""1096"": [""+7.5 -110"", ""-7.5 -110""]}"
20080108,Miami,Minnesota,91,101,"{""19"": [""+1 -104"", ""-1 -106""], ""93"": [""+1 -110"", ""-1 -110""], ""238"": [""+1 -101"", ""-1 -109""], ""1096"": [""+1 -110"", ""-1 -110""]}"
20080108,Milwaukee,Philadelphia,87,83,"{""19"": [""+6.5 -110"", ""-6.5 +100""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 +107"", ""-6 -117""], ""1096"": [""+6 -110"", ""-6 -110""]}"
20080108,Orlando,Sacramento,100,104,"{""19"": [""-7 -107"", ""+7 -103""], ""93"": [""-7 -110"", ""+7 -110""], ""238"": [""-7 -110"", ""+7 +100""], ""1096"": [""-7 -110"", ""+7 -110""]}"
20080108,Brooklyn,Charlotte,99,115,"{""19"": [""-1.5 -105"", ""+1.5 -105""], ""93"": [""-1.5 -110"", ""+1.5 -110""], ""238"": [""-2 +105"", ""+2 -115""], ""1096"": [""-1.5 -110"", ""+1.5 -110""]}"
20080108,New York,Chicago,105,100,"{""19"": [""+6.5 -105"", ""-6.5 -105""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -102"", ""-6.5 -108""], ""1096"": [""+6.5 -110"", ""-6.5 -110""]}"
20080108,L.A. Lakers,Memphis,117,101,"{""19"": [""-6.5 -105"", ""+6.5 -105""], ""93"": [""-6.5 -110"", ""+6.5 -110""], ""238"": [""-6.5 -105"", ""+6.5 -105""], ""1096"": [""-6.5 -110"", ""+6.5 -110""]}"
20080108,Houston,Washington,92,84,"{""19"": [""+2.5 -108"", ""-2.5 -102""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -102"", ""-2.5 -108""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20080108,Indiana,Utah,89,111,"{""19"": [""+7.5 -108"", ""-7.5 -102""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -102"", ""-7.5 -108""], ""1096"": [""+7.5 -110"", ""-7.5 -110""]}"
20080109,Detroit,Dallas,86,102,"{""19"": [""+2 -106"", ""-2 -104""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+2 -103"", ""-2 -107""], ""1096"": [""+2 -110"", ""-2 -110""]}"
20080109,Indiana,Phoenix,122,129,"{""19"": [""+11.5 -107"", ""-11.5 -103""], ""93"": [""+11.5 -110"", ""-11.5 -110""], ""238"": [""+11.5 -105"", ""-11.5 -105""], ""1096"": [""+11.5 -110"", ""-11.5 -110""]}"
20080109,Houston,New York,101,92,"{""19"": [""-5.5 -105"", ""+5.5 -105""], ""93"": [""-5.5 -110"", ""+5.5 -110""], ""238"": [""-5.5 +104"", ""+5.5 -114""], ""1096"": [""-5.5 -110"", ""+5.5 -110""]}"
20080109,Golden State,Portland,91,109,"{""19"": [""+1.5 -110"", ""-1.5 -110""], ""93"": [""+1.5 -110"", ""-1.5 -110""], ""238"": [""+1.5 -115"", ""-1.5 +105""], ""1096"": [""+1.5 -110"", ""-1.5 -110""]}"
20080109,Cleveland,Atlanta,81,90,"{""19"": [""+3 -105"", ""-3 -105""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+2.5 +108"", ""-2.5 -118""], ""1096"": [""+3 -110"", ""-3 -110""]}"
20080109,Orlando,L.A. Clippers,113,106,"{""19"": [""-4 -107"", ""+4 -103""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4 -110"", ""+4 +100""], ""1096"": [""-4.5 -110"", ""+4.5 -110""]}"
20080109,Charlotte,Boston,95,83,"{""19"": [""+13 +100"", ""-13 -110""], ""93"": [""+13.5 -110"", ""-13.5 -110""], ""238"": [""+13.5 -109"", ""-13.5 -101""], ""1096"": [""+13 -110"", ""-13 -110""]}"
20080109,Miami,Milwaukee,92,98,"{""19"": [""+3.5 -103"", ""-3.5 -107""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+3.5 -112"", ""-3.5 +102""], ""1096"": [""+3.5 -110"", ""-3.5 -110""]}"
20080109,L.A. Lakers,New Orleans,109,80,"{""19"": [""+2 -105"", ""-2 -105""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+2 -102"", ""-2 -108""], ""1096"": [""+2 -110"", ""-2 -110""]}"
20080109,Philadelphia,Toronto,96,109,"{""19"": [""+8 -105"", ""-8 -105""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8.5 -113"", ""-8.5 +103""], ""1096"": [""+8 -110"", ""-8 -110""]}"
20080110,Phoenix,Utah,86,108,"{""19"": [""+8 +100"", ""-8 -110""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+7.5 +110"", ""-7.5 -120""], ""1096"": [""+8 -110"", ""-8 -110""]}"
20080110,Memphis,Sacramento,113,116,"{""19"": [""+3.5 -110"", ""-3.5 +100""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+3.5 -101"", ""-3.5 -109""], ""1096"": [""+3.5 -110"", ""-3.5 -110""]}"
20080110,Detroit,San Antonio,90,80,"{""19"": [""+3 -107"", ""-3 -103""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -103"", ""-3 -107""], ""1096"": [""+3 -110"", ""-3 -110""]}"
20080111,Charlotte,Cleveland,106,113,"{""19"": [""+8 -107"", ""-8 -103""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 -105"", ""-8 -105""], ""1096"": [""+8.5 -110"", ""-8.5 -110""]}"
20080111,Chicago,Philadelphia,100,97,"{""19"": [""+1.5 +100"", ""-1.5 -110""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+2 -111"", ""-2 +101""], ""1096"": [""+2 -110"", ""-2 -110""]}"
20080111,Orlando,Denver,103,113,"{""19"": [""+6 -105"", ""-6 -105""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 -103"", ""-6 -107""], ""1096"": [""+6 -110"", ""-6 -110""]}"
20080111,Miami,New Orleans,88,114,"{""19"": [""+12 -103"", ""-12 -107""], ""93"": [""+12 -110"", ""-12 -110""], ""238"": [""+11.5 +102"", ""-11.5 -112""], ""1096"": [""+12 -110"", ""-12 -110""]}"
20080111,Memphis,Golden State,104,116,"{""19"": [""+10 -108"", ""-10 -102""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10 -111"", ""-10 +101""], ""1096"": [""+10 -110"", ""-10 -110""]}"
20080111,Toronto,New York,99,90,"{""19"": [""-5.5 +100"", ""+5.5 -110""], ""93"": [""-5.5 -110"", ""+5.5 -110""], ""238"": [""-5 -110"", ""+5 +100""], ""1096"": [""-5.5 -110"", ""+5.5 -110""]}"
20080111,Boston,Brooklyn,86,77,"{""19"": [""-7 -105"", ""+7 -105""], ""93"": [""-7 -110"", ""+7 -110""], ""238"": [""-7.5 +103"", ""+7.5 -113""], ""1096"": [""-7 -110"", ""+7 -110""]}"
20080111,Minnesota,Houston,82,113,"{""19"": [""+10.5 -107"", ""-10.5 -103""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10.5 -110"", ""-10.5 +100""], ""1096"": [""+10.5 -110"", ""-10.5 -110""]}"
20080111,Milwaukee,L.A. Lakers,105,110,"{""19"": [""+14.5 -108"", ""-14.5 -102""], ""93"": [""+14.5 -110"", ""-14.5 -110""], ""238"": [""+14.5 -105"", ""-14.5 -105""], ""1096"": [""+14.5 -110"", ""-14.5 -110""]}"
20080111,Washington,Atlanta,102,98,"{""19"": [""+2.5 -105"", ""-2.5 -105""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -106"", ""-2.5 -104""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20080112,Boston,Washington,78,85,"{""19"": [""-6.5 -103"", ""+6.5 -107""], ""93"": [""-6.5 -110"", ""+6.5 -110""], ""238"": [""-6.5 +111"", ""+6.5 -121""], ""1096"": [""-6 -110"", ""+6 -110""]}"
20080112,Detroit,Charlotte,103,100,"{""19"": [""-10 -105"", ""+10 -105""], ""93"": [""-10 -110"", ""+10 -110""], ""238"": [""-10 +100"", ""+10 -110""], ""1096"": [""-10 -110"", ""+10 -110""]}"
20080112,Minnesota,San Antonio,88,105,"{""19"": [""+16 -108"", ""-16 -102""], ""93"": [""+16 -110"", ""-16 -110""], ""238"": [""+15.5 +104"", ""-15.5 -114""], ""1096"": [""+15.5 -110"", ""-15.5 -110""]}"
20080112,Orlando,Utah,115,119,"{""19"": [""+7 -104"", ""-7 -106""], ""93"": [""+7 -110"", ""-7 -110""], ""238"": [""+7 -109"", ""-7 -101""], ""1096"": [""+7 -110"", ""-7 -110""]}"
20080112,Indiana,Sacramento,111,105,"{""19"": [""+2.5 -105"", ""-2.5 -105""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -114"", ""-2.5 +104""], ""1096"": [""+2.5 -110"", ""-2.5 -110""]}"
20080112,Dallas,L.A. Clippers,95,94,"{""19"": [""-5 -110"", ""+5 +100""], ""93"": [""-5 -110"", ""+5 -110""], ""238"": [""-5 -104"", ""+5 -106""], ""1096"": [""-5 -110"", ""+5 -110""]}"
20080112,Milwaukee,Phoenix,114,122,"{""19"": [""+12 -107"", ""-12 -103""], ""93"": [""+12 -110"", ""-12 -110""], ""238"": [""+12 -109"", ""-12 -101""], ""1096"": [""+12 -110"", ""-12 -110""]}"
20080113,Indiana,Golden State,101,106,"{""19"": [""+9.5 -102"", ""-9.5 -108""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+9.5 -110"", ""-9.5 +100""], ""1096"": [""+9.5 -110"", ""-9.5 -110""]}"
20080113,Detroit,New York,65,89,"{""19"": [""-8 -110"", ""+8 +100""], ""93"": [""-8 -110"", ""+8 -110""], ""238"": [""-8 -103"", ""+8 -107""], ""1096"": [""-8 -110"", ""+8 -110""]}"
20080113,Chicago,Atlanta,84,105,"{""19"": [""+4 -104"", ""-4 -106""], ""93"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 -109"", ""-4 -101""], ""1096"": [""+4 -110"", ""-4 -110""]}"
20080113,Memphis,L.A. Lakers,99,100,"{""19"": [""+11 -105"", ""-11 -105""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+11.5 -112"", ""-11.5 +102""], ""1096"": [""+11.5 -110"", ""-11.5 -110""]}"
20080113,New Orleans,Houston,87,82,"{""19"": [""+1 -105"", ""-1 -105""], ""93"": [""+1 -110"", ""-1 -110""], ""238"": [""+1 -105"", ""-1 -105""], ""1096"": [""+1 -110"", ""-1 -110""]}"
20080113,Portland,Toronto,109,116,"{""19"": [""+6 -108"", ""-6 -102""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5.5 +104"", ""-5.5 -114""], ""1096"": [""+5.5 -108"", ""-5.5 -112""]}"
20080114,Milwaukee,Utah,87,98,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -105"", ""-10.5 -105""], ""1096"": [""+10.5 -110"", ""-10.5 -110""]}"
20080114,Philadelphia,San Antonio,82,89,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+11 -108"", ""-11 -102""], ""1096"": [""+11 -110"", ""-11 -110""]}"
20080114,Denver,Charlotte,116,119,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4 -110"", ""+4 -110""], ""238"": [""-4.5 +100"", ""+4.5 -110""], ""1096"": [""-4 -110"", ""+4 -110""]}"
20080114,Portland,Brooklyn,99,73,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+5 -112"", ""-5 +102""], ""1096"": [""+4.5 -110"", ""-4.5 -110""]}"
20080114,Washington,Boston,88,83,"{""19"": [""+12 -106"", ""-12 -104""], ""93"": [""+11.5 -110"", ""-11.5 -110""], ""238"": [""+11.5 -105"", ""-11.5 -105""], ""1096"": [""+11.5 -110"", ""-11.5 -110""]}"
20080114,Dallas,Sacramento,120,122,"{""19"": [""-6 -110"", ""+6 +100""], ""93"": [""-6 -110"", ""+6 -110""], ""238"": [""-5.5 -105"", ""+5.5 -105""], ""1096"": [""-5.5 -110"", ""+5.5 -110""]}"
20080115,Philadelphia,Houston,111,107,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -110"", ""-9 +100""], ""1096"": [""+9 -110"", ""-9 -110""]}"
20080115,Golden State,Minnesota,105,98,"{""19"": [""-7.5 -110"", ""+7.5 -110""], ""93"": [""-7.5 -110"", ""+7.5 -110""], ""238"": [""-7.5 +101"", ""+7.5 -111""], ""1096"": [""-7.5 -110"", ""+7.5 -110""]}"
