Date,Away Team,Home Team,Away Final Score,Home Final Score,Away Team ELO,Away Team avg. points scored,Away Team avg. points allowed,Away Team games played,Away Team games won,Away Team win rate,Away Team home court points scored,Away Team home court points allowed,Away Team home court games played,Away Team home court win rate,Away Team possessions,Away Team defensive rebounds,Away Team offensive rebounds,Home Team ELO,Home Team avg. points scored,Home Team avg. points allowed,Home Team games played,Home Team games won,Home Team win rate,Home Team home court points scored,Home Team home court points allowed,Home Team home court games played,Home Team home court win rate,Home Team possessions,Home Team defensive rebounds,Home Team offensive rebounds
20100127,L.A. Lakers,Indiana,118,96,170.3073,103.6666667,96.91111111,45,34,0.755555556,105.6923077,94.69230769,26,0.884615385,78.15555556,28.64444444,13.86666667,62.33279442,99.2,104.0444444,45,16,0.355555556,100.0952381,101.047619,21,0.476190476,82.28888889,29.4,13.37777778
20100127,Memphis,Detroit,99,93,142.2775053,103.8372093,103.627907,43,24,0.558139535,103.2272727,98.95454545,22,0.772727273,78.27906977,26.46511628,17.20930233,62.91824658,92.20930233,97.02325581,43,15,0.348837209,92.04545455,94.13636364,22,0.5,74.76744186,25.37209302,17.25581395
20100127,Miami,Toronto,103,111,111.4887298,97.43181818,96.81818182,44,23,0.522727273,97.5,93.16666667,24,0.541666667,75.81818182,27.38636364,13.56818182,119.7065047,103.6444444,104.9111111,45,23,0.511111111,104.047619,100.6190476,21,0.714285714,78.26666667,26.84444444,13.15555556
20100127,Minnesota,Cleveland,95,109,8.049832243,97.11111111,107.4,45,9,0.2,95.59090909,102.3181818,22,0.272727273,82.17777778,28.13333333,15.93333333,187.7603825,100.673913,94.47826087,46,35,0.760869565,100.75,92.65,20,0.85,75.56521739,28.80434783,13.13043478
20100127,New Orleans,Golden State,123,110,119.1061053,99.06976744,100.6511628,43,23,0.534883721,99.8,97.4,20,0.8,76.06976744,25.8372093,12.44186047,45.99115566,107.3953488,110.8139535,43,13,0.302325581,111,109.8,20,0.45,85,25.95348837,12.58139535
20100127,Philadelphia,Milwaukee,88,91,61.18149719,97.90697674,100.744186,43,14,0.325581395,95.36363636,98.77272727,22,0.318181818,75.58139535,25.1627907,13.69767442,69.54169089,98.8372093,99.44186047,43,18,0.418604651,104.2,99.8,20,0.65,81.90697674,28.3255814,14.60465116
20100127,Utah,Portland,106,95,144.7809641,101.75,97.40909091,44,26,0.590909091,105.9583333,96.83333333,24,0.75,78.97727273,28.27272727,13.54545455,114.6116975,97.56521739,94.34782609,46,27,0.586956522,100.8333333,95.16666667,24,0.666666667,74.76086957,26.86956522,13.58695652
20100128,Boston,Orlando,94,96,131.3119151,99.75609756,93.56097561,41,29,0.707317073,100.2631579,93.89473684,19,0.684210526,76.56097561,27.48780488,12.95121951,119.1635767,101.1111111,96.26666667,45,29,0.644444444,104.75,94.3,20,0.8,77.77777778,30.04444444,13.46666667
20100128,Dallas,Phoenix,106,112,138.4810321,100.4444444,97.44444444,45,30,0.666666667,100.2857143,98.76190476,21,0.666666667,77.64444444,28.62222222,12.33333333,94.50611192,109.8723404,107.9148936,47,26,0.553191489,113.2608696,105.3043478,23,0.739130435,79.68085106,27.06382979,13.78723404
20100128,Toronto,New York,106,104,124.7065047,103.8043478,104.8695652,46,24,0.52173913,104.3636364,100.7272727,22,0.727272727,78.17391304,26.95652174,13.13043478,79.26753924,101.0227273,103,44,18,0.409090909,102.5,102.9583333,24,0.458333333,78.77272727,26.75,13.06818182
20100129,Boston,Atlanta,91,100,125.0970813,99.61904762,93.61904762,42,29,0.69047619,100.2631579,93.89473684,19,0.684210526,76.5952381,27.4047619,12.9047619,138.0083254,102.6363636,97.29545455,44,29,0.659090909,106.9565217,96.52173913,23,0.782608696,76.43181818,26.5,14.56818182
20100129,Charlotte,Golden State,121,110,125.4616216,94.61363636,93.43181818,44,22,0.5,98.2173913,90.56521739,23,0.782608696,75.79545455,27.20454545,14.75,40.99115566,107.4545455,111.0909091,44,13,0.295454545,110.952381,110.4285714,21,0.428571429,84.90909091,25.79545455,12.56818182
20100129,Chicago,New Orleans,108,106,120.8184128,95.27272727,97.75,44,22,0.5,96.14285714,94.61904762,21,0.666666667,79.25,30.11363636,15.5,124.1061053,99.61363636,100.8636364,44,24,0.545454545,99.8,97.4,20,0.8,76.18181818,25.84090909,12.52272727
20100129,Cleveland,Indiana,94,73,192.7603825,100.8510638,94.4893617,47,36,0.765957447,101.1428571,92.76190476,21,0.857142857,75.59574468,28.87234043,13.12765957,57.33279442,99.13043478,104.3478261,46,16,0.347826087,99.90909091,101.8181818,22,0.454545455,82.15217391,29.36956522,13.30434783
20100129,Denver,Oklahoma City,84,101,150.0438541,107.4888889,101.7333333,45,31,0.688888889,112.5416667,102.1666667,24,0.875,80,27.13333333,14.86666667,113.948672,97.97777778,95.73333333,45,24,0.533333333,98.63636364,95.18181818,22,0.545454545,78.02222222,28.2,14.64444444
20100129,L.A. Clippers,Minnesota,97,111,84.78753477,95.84444444,98.73333333,45,20,0.444444444,95.56521739,95.56521739,23,0.608695652,75.91111111,26.08888889,14.24444444,3.049832243,97.06521739,107.4347826,46,9,0.195652174,95.59090909,102.3181818,22,0.272727273,82.06521739,27.95652174,16.08695652
20100129,L.A. Lakers,Philadelphia,99,91,175.3073,103.9782609,96.89130435,46,35,0.760869565,105.6923077,94.69230769,26,0.884615385,78.10869565,28.82608696,14,56.18149719,97.68181818,100.5227273,44,14,0.318181818,95.36363636,98.77272727,22,0.318181818,75.47727273,25.20454545,13.77272727
20100129,Memphis,San Antonio,97,104,147.2775053,103.7272727,103.3863636,44,25,0.568181818,103.2272727,98.95454545,22,0.772727273,78.11363636,26.43181818,17.13636364,130.8575061,101.0454545,95.97727273,44,26,0.590909091,104.1111111,96.07407407,27,0.666666667,79.54545455,29.18181818,14.56818182
20100129,Miami,Detroit,92,65,106.4887298,97.55555556,97.13333333,45,23,0.511111111,97.5,93.16666667,24,0.541666667,75.77777778,27.26666667,13.51111111,57.91824658,92.22727273,97.06818182,44,15,0.340909091,92.08695652,94.34782609,23,0.47826087,74.68181818,25.38636364,17.29545455
20100129,Portland,Houston,100,104,109.6116975,97.5106383,94.59574468,47,27,0.574468085,100.6,95.6,25,0.64,74.82978723,26.65957447,13.72340426,110.3226363,100.5777778,100.5777778,45,24,0.533333333,102.3333333,100.5714286,21,0.619047619,77.97777778,26.42222222,15.15555556
20100129,Sacramento,Utah,94,101,39.39453546,101.4318182,105.1818182,44,16,0.363636364,106.0454545,105.2727273,22,0.590909091,80.75,27.65909091,16.09090909,149.7809641,101.8444444,97.35555556,45,27,0.6,105.9583333,96.83333333,24,0.75,78.95555556,28.28888889,13.57777778
20100129,Washington,New Jersey,81,79,41.17110194,98.38636364,102.7045455,44,14,0.318181818,98.73913043,101.3478261,23,0.347826087,77.81818182,27,14.47727273,-37.59878186,90.18181818,102.5454545,44,4,0.090909091,90.65,100.5,20,0.15,78.20454545,25.52272727,12.93181818
20100130,Atlanta,Orlando,86,104,143.0083254,102.5777778,97.15555556,45,30,0.666666667,106.6666667,96.29166667,24,0.791666667,76.46666667,26.44444444,14.55555556,125.3784106,101,96.2173913,46,30,0.652173913,104.3333333,94.28571429,21,0.80952381,77.7826087,30,13.58695652
20100130,Charlotte,Sacramento,103,96,130.4616216,95.2,93.8,45,23,0.511111111,98.2173913,90.56521739,23,0.782608696,75.95555556,27.26666667,14.8,34.39453546,101.2666667,105.0888889,45,16,0.355555556,106.0454545,105.2727273,22,0.590909091,80.77777778,27.66666667,15.97777778
20100130,Miami,Milwaukee,84,95,111.4887298,97.43478261,96.43478261,46,24,0.52173913,97.5,93.16666667,24,0.541666667,75.69565217,27.36956522,13.67391304,74.54169089,98.65909091,99.18181818,44,19,0.431818182,103.5714286,99.23809524,21,0.666666667,81.65909091,28.13636364,14.63636364
20100130,New Orleans,Memphis,109,102,118.7773361,99.75555556,101.0222222,45,24,0.533333333,100.0952381,97.9047619,21,0.761904762,76.35555556,25.95555556,12.57777778,140.6355054,103.5777778,103.4,45,25,0.555555556,103.2272727,98.95454545,22,0.772727273,78.17777778,26.46666667,16.88888889
20100130,New York,Washington,96,106,74.26753924,101.0888889,103.0666667,45,18,0.4,102.56,103.08,25,0.44,78.93333333,26.75555556,13.02222222,46.17110194,98,102.1777778,45,15,0.333333333,98.73913043,101.3478261,23,0.347826087,77.6,26.95555556,14.55555556
20100130,Portland,Dallas,114,112,104.6116975,97.5625,94.79166667,48,27,0.5625,100.6,95.6,25,0.64,74.875,26.54166667,13.66666667,129.0835401,100.5652174,97.76086957,46,30,0.652173913,100.2857143,98.76190476,21,0.666666667,77.52173913,28.43478261,12.30434783
20100131,Denver,San Antonio,103,89,141.4343359,106.9782609,101.7173913,46,31,0.673913043,112.5416667,102.1666667,24,0.875,79.91304348,27.04347826,14.7826087,137.499506,101.1111111,96,45,27,0.6,104.1071429,96.10714286,28,0.678571429,79.57777778,29.13333333,14.64444444
20100131,Golden State,Oklahoma City,104,112,35.99115566,107.5111111,111.3111111,45,13,0.288888889,110.9090909,110.9090909,22,0.409090909,84.86666667,25.64444444,12.51111111,122.5581902,98.04347826,95.47826087,46,25,0.543478261,98.73913043,94.69565217,23,0.565217391,77.97826087,28.17391304,14.54347826
20100131,Indiana,Toronto,102,117,52.33279442,98.57446809,104.1276596,47,16,0.340425532,98.73913043,101.4782609,23,0.434782609,82.12765957,29.34042553,13.12765957,129.7065047,103.8510638,104.8510638,47,25,0.531914894,104.3636364,100.7272727,22,0.727272727,78.34042553,27.17021277,13.10638298
20100131,L.A. Clippers,Cleveland,89,114,71.61376451,95.86956522,99,46,20,0.434782609,95.56521739,95.56521739,23,0.608695652,76.06521739,26.15217391,14.45652174,197.7603825,100.7083333,94.04166667,48,37,0.770833333,101.1428571,92.76190476,21,0.857142857,75.70833333,29.20833333,13.27083333
20100131,L.A. Lakers,Boston,90,89,180.3073,103.8723404,96.76595745,47,36,0.765957447,105.6923077,94.69230769,26,0.884615385,78.04255319,28.70212766,13.93617021,120.0970813,99.41860465,93.76744186,43,29,0.674418605,100.2631579,93.89473684,19,0.684210526,76.62790698,27.30232558,12.93023256
20100131,New York,Minnesota,91,112,66.45789551,100.9782609,103.1304348,46,18,0.391304348,102.56,103.08,25,0.44,78.84782609,26.7173913,13.06521739,16.22360249,97.36170213,107.212766,47,10,0.212765957,96.26086957,102.0869565,23,0.304347826,82.08510638,28.08510638,15.95744681
20100131,Orlando,Detroit,91,86,132.1414021,101.0638298,96,47,31,0.659574468,104.3181818,93.90909091,22,0.818181818,77.68085106,30.06382979,13.5106383,52.91824658,91.62222222,96.95555556,45,15,0.333333333,90.95833333,94.25,24,0.458333333,74.62222222,25.22222222,17.13333333
20100131,Philadelphia,New Jersey,83,79,51.18149719,97.53333333,100.4888889,45,14,0.311111111,95.17391304,98.7826087,23,0.304347826,75.46666667,25.22222222,13.8,-42.59878186,89.93333333,102.0666667,45,4,0.088888889,90.0952381,99.57142857,21,0.142857143,77.97777778,25.4,12.91111111
20100131,Phoenix,Houston,115,111,103.9036039,109.9166667,107.875,48,27,0.5625,113.2083333,105.3333333,24,0.75,79.52083333,27,13.75,115.3226363,100.6521739,100.5652174,46,25,0.543478261,102.4090909,100.5454545,22,0.636363636,77.95652174,26.39130435,15.30434783
20100201,Boston,Washington,99,88,115.0970813,99.18181818,93.68181818,44,29,0.659090909,99.7,93.7,20,0.65,76.70454545,27.27272727,12.93181818,53.98074567,98.17391304,102.0434783,46,16,0.347826087,99.04166667,101.125,24,0.375,77.54347826,27,14.7173913
20100201,Charlotte,Portland,79,98,135.4616216,95.36956522,93.84782609,46,24,0.52173913,98.2173913,90.56521739,23,0.782608696,76,27.36956522,14.80434783,112.0588818,97.89795918,95.14285714,49,28,0.571428571,100.6,95.6,25,0.64,74.95918367,26.51020408,13.57142857
20100201,Dallas,Utah,92,104,121.6363559,100.8085106,98.10638298,47,30,0.638297872,100.8181818,99.45454545,22,0.636363636,77.55319149,28.40425532,12.34042553,154.7809641,101.826087,97.2826087,46,28,0.608695652,105.76,96.72,25,0.76,79.02173913,28.2826087,13.67391304
20100201,L.A. Lakers,Memphis,93,95,185.3073,103.5833333,96.60416667,48,37,0.770833333,105.6923077,94.69230769,26,0.884615385,78.08333333,28.6875,13.89583333,133.4496884,103.5434783,103.5217391,46,25,0.543478261,103.173913,99.39130435,23,0.739130435,78.2173913,26.39130435,17.04347826
20100201,Milwaukee,Miami,97,81,83.23639478,98.57777778,98.84444444,45,20,0.444444444,103.1818182,98.54545455,22,0.681818182,81.51111111,28.13333333,14.6,102.7940259,97.14893617,96.40425532,47,24,0.510638298,97.5,93.16666667,24,0.541666667,75.68085106,27.23404255,13.76595745
20100201,Phoenix,New Orleans,109,100,110.0455072,110.0204082,107.9387755,49,28,0.571428571,113.2083333,105.3333333,24,0.75,79.71428571,27.20408163,13.69387755,125.963153,99.95652174,101.0434783,46,25,0.543478261,100.0952381,97.9047619,21,0.761904762,76.43478261,26.02173913,12.58695652
20100201,Sacramento,Denver,109,112,29.39453546,101.1521739,105.0434783,46,16,0.347826087,105.6086957,105.173913,23,0.565217391,80.7173913,27.67391304,15.86956522,146.4343359,106.893617,101.4468085,47,32,0.680851064,112.5416667,102.1666667,24,0.875,79.80851064,27.08510638,14.68085106
20100202,Atlanta,Oklahoma City,99,106,136.2453339,102.2173913,97.30434783,46,30,0.652173913,106.6666667,96.29166667,24,0.791666667,76.39130435,26.36956522,14.43478261,127.5581902,98.34042553,95.65957447,47,26,0.553191489,99.29166667,95.08333333,24,0.583333333,78.04255319,28.19148936,14.65957447
20100202,Detroit,New Jersey,97,93,47.91824658,91.5,96.82608696,46,15,0.326086957,90.76,94.12,25,0.44,74.47826087,25.26086957,17.10869565,-47.59878186,89.69565217,101.6521739,46,4,0.086956522,89.59090909,98.81818182,22,0.136363636,77.91304348,25.58695652,12.91304348
20100202,Golden State,Houston,97,119,30.99115566,107.4347826,111.326087,46,13,0.282608696,110.9090909,110.9090909,22,0.409090909,84.7826087,25.58695652,12.5,109.1807331,100.8723404,100.8723404,47,25,0.531914894,102.7826087,101.173913,23,0.608695652,78.19148936,26.40425532,15.44680851
20100202,L.A. Clippers,Chicago,90,82,66.61376451,95.72340426,99.31914894,47,20,0.425531915,95.56521739,95.56521739,23,0.608695652,76.06382979,26.17021277,14.4893617,126.1471821,95.55555556,97.93333333,45,23,0.511111111,96.14285714,94.61904762,21,0.666666667,79.35555556,30.24444444,15.48888889
20100202,Memphis,Cleveland,89,105,143.6354496,103.3617021,103.2978723,47,26,0.553191489,102.8333333,99.125,24,0.75,78.25531915,26.4893617,17.0212766,202.7603825,100.9795918,93.93877551,49,38,0.775510204,101.7272727,92.59090909,22,0.863636364,75.71428571,29.2244898,13.24489796
20100202,Milwaukee,Orlando,82,99,90.1921579,98.54347826,98.45652174,46,21,0.456521739,103.1818182,98.54545455,22,0.681818182,81.52173913,28.32608696,14.47826087,137.1414021,100.8541667,95.79166667,48,32,0.666666667,104.3181818,93.90909091,22,0.818181818,77.47916667,30.04166667,13.4375
20100202,Toronto,Indiana,115,130,134.7065047,104.125,104.7916667,48,26,0.541666667,104.9130435,100.7826087,23,0.739130435,78.41666667,27.29166667,12.95833333,47.33279442,98.64583333,104.3958333,48,16,0.333333333,98.73913043,101.4782609,23,0.434782609,82.125,29.29166667,13.04166667
20100203,Charlotte,L.A. Lakers,97,99,128.1213476,95.0212766,93.93617021,47,24,0.510638298,98.2173913,90.56521739,23,0.782608696,75.85106383,27.19148936,14.68085106,175.1215388,103.3673469,96.57142857,49,37,0.755102041,105.6923077,94.69230769,26,0.884615385,78.12244898,28.79591837,13.79591837
20100203,Chicago,Philadelphia,103,106,115.1938403,95.26086957,97.76086957,46,23,0.5,95.5,94.40909091,22,0.636363636,79.2826087,30.39130435,15.43478261,56.18149719,97.2173913,100.0217391,46,15,0.326086957,95.17391304,98.7826087,23,0.304347826,75.45652174,25.36956522,13.93478261
20100203,Golden State,Dallas,101,110,25.99115566,107.212766,111.4893617,47,13,0.276595745,110.9090909,110.9090909,22,0.409090909,84.74468085,25.53191489,12.4893617,116.6363559,100.625,98.22916667,48,30,0.625,100.8181818,99.45454545,22,0.636363636,77.5,28.29166667,12.27083333
20100203,L.A. Clippers,Atlanta,97,103,77.56710627,95.60416667,98.95833333,48,21,0.4375,95.56521739,95.56521739,23,0.608695652,76.0625,26.25,14.39583333,130.3766195,102.1489362,97.4893617,47,30,0.638297872,106.6666667,96.29166667,24,0.791666667,76.25531915,26.23404255,14.34042553
20100203,Miami,Boston,102,107,95.83826283,96.8125,96.41666667,48,24,0.5,96.84,93.32,25,0.52,75.8125,27.10416667,13.77083333,120.0970813,99.17777778,93.55555556,45,30,0.666666667,99.7,93.7,20,0.65,76.73333333,27.31111111,12.82222222
20100203,New Jersey,Toronto,99,108,-52.59878186,89.76595745,101.5531915,47,4,0.085106383,89.73913043,98.73913043,23,0.130434783,77.82978723,25.63829787,12.82978723,120.9691337,104.3469388,105.3061224,49,26,0.530612245,104.9130435,100.7826087,23,0.739130435,78.48979592,27.2244898,13.02040816
20100203,Oklahoma City,New Orleans,103,99,133.4269046,98.5,95.72916667,48,27,0.5625,99.56,95.24,25,0.6,77.875,28.10416667,14.72916667,119.3713884,99.95744681,101.212766,47,25,0.531914894,100.0909091,98.40909091,22,0.727272727,76.53191489,26.04255319,12.59574468
20100203,Phoenix,Denver,109,97,116.6372718,110,107.78,50,29,0.58,113.2083333,105.3333333,24,0.75,79.74,27.34,13.68,151.4343359,107,101.6041667,48,33,0.6875,112.52,102.44,25,0.88,79.97916667,27.04166667,14.6875
20100203,Portland,Utah,105,118,119.3991557,97.9,94.82,50,29,0.58,100.5,94.96153846,26,0.653846154,74.84,26.4,13.56,159.7809641,101.8723404,97.17021277,47,29,0.617021277,105.6923077,96.53846154,26,0.769230769,78.93617021,28.23404255,13.61702128
20100203,San Antonio,Sacramento,115,113,132.499506,100.8478261,96.15217391,46,27,0.586956522,103.5862069,96.34482759,29,0.655172414,79.47826087,28.95652174,14.5,24.39453546,101.3191489,105.1914894,47,16,0.340425532,105.6086957,105.173913,23,0.565217391,80.87234043,27.78723404,15.74468085
20100203,Washington,New York,85,107,48.98074567,97.95744681,101.9787234,47,16,0.340425532,98.6,101.04,25,0.36,77.55319149,26.9787234,14.59574468,56.43446621,100.7659574,103.3191489,47,18,0.382978723,102.56,103.08,25,0.44,79,26.59574468,12.95744681
20100204,Miami,Cleveland,86,102,90.83826283,96.91836735,96.63265306,49,24,0.489795918,96.84,93.32,25,0.52,75.79591837,27,13.63265306,207.7603825,101.06,93.84,50,39,0.78,101.8695652,92.43478261,23,0.869565217,75.74,29.22,13.24
20100204,San Antonio,Portland,93,96,137.499506,101.1489362,96.5106383,47,28,0.595744681,103.5862069,96.34482759,29,0.655172414,79.53191489,28.85106383,14.46808511,114.3991557,98.03921569,95.2745098,51,29,0.568627451,100.5,94.96153846,26,0.653846154,74.80392157,26.17647059,13.60784314
20100205,Chicago,Atlanta,81,91,104.292606,95.42553191,97.93617021,47,23,0.489361702,95.5,94.40909091,22,0.636363636,79.36170213,30.36170213,15.40425532,135.3766195,102.1666667,97.47916667,48,31,0.645833333,106.52,96.32,25,0.8,76.35416667,26.3125,14.16666667
20100205,Denver,L.A. Lakers,126,113,142.9546295,106.7959184,101.755102,49,33,0.673469388,111.9230769,102.6923077,26,0.846153846,79.81632653,26.95918367,14.69387755,180.1215388,103.28,96.58,50,38,0.76,105.4444444,94.77777778,27,0.888888889,77.86,28.6,13.86
20100205,Detroit,Indiana,83,107,52.91824658,91.61702128,96.74468085,47,16,0.340425532,90.76,94.12,25,0.44,74.46808511,25.36170213,17,61.07016544,99.28571429,104.6122449,49,17,0.346938776,100.0416667,102.0416667,24,0.458333333,82.12244898,29.30612245,12.91836735
20100205,Houston,Memphis,101,83,114.1807331,101.25,100.7916667,48,26,0.541666667,103.4583333,101,24,0.625,78.29166667,26.58333333,15.5,138.6354496,103.0625,103.3333333,48,26,0.541666667,102.8333333,99.125,24,0.75,78.22916667,26.4375,17.10416667
20100205,Milwaukee,New York,114,107,85.1921579,98.19148936,98.46808511,47,21,0.446808511,103.1818182,98.54545455,22,0.681818182,81.4893617,28.29787234,14.53191489,61.43446621,100.8958333,102.9375,48,19,0.395833333,102.7307692,102.3846154,26,0.461538462,78.875,26.64583333,12.9375
20100205,Minnesota,Dallas,117,108,26.2470318,97.66666667,106.875,48,11,0.229166667,96.91666667,101.625,24,0.333333333,82.16666667,28.375,16,121.6363559,100.8163265,98.28571429,49,31,0.632653061,101.2173913,99.52173913,23,0.652173913,77.53061224,28.14285714,12.2244898
20100205,New Jersey,Boston,87,96,-57.59878186,89.95833333,101.6875,48,4,0.083333333,89.73913043,98.73913043,23,0.130434783,77.79166667,25.66666667,12.89583333,125.0970813,99.34782609,93.73913043,46,31,0.673913043,100.047619,94.0952381,21,0.666666667,76.69565217,27.2826087,12.93478261
20100205,Philadelphia,New Orleans,101,94,67.0827315,97.40425532,100.0851064,47,16,0.340425532,95.625,98.95833333,24,0.333333333,75.61702128,25.5106383,13.89361702,114.3713884,99.9375,101.25,48,25,0.520833333,100.0434783,98.60869565,23,0.695652174,76.5,26.02083333,12.58333333
20100205,Phoenix,Sacramento,114,102,125.1169782,109.9803922,107.5686275,51,30,0.588235294,113.2083333,105.3333333,24,0.75,79.58823529,27.35294118,13.62745098,19.39453546,101.5625,105.3958333,48,16,0.333333333,105.9166667,105.5833333,24,0.541666667,80.89583333,27.625,15.70833333
20100205,Washington,Orlando,92,91,43.98074567,97.6875,102.0833333,48,16,0.333333333,98.6,101.04,25,0.36,77.45833333,26.85416667,14.375,142.1414021,100.8163265,95.51020408,49,33,0.673469388,104.0869565,93.39130435,23,0.826086957,77.53061224,30.3877551,13.44897959
20100206,Denver,Utah,106,116,151.6713204,107.18,101.98,50,34,0.68,111.9230769,102.6923077,26,0.846153846,79.88,27.02,14.62,164.7809641,102.2083333,97.33333333,48,30,0.625,106.1481481,96.85185185,27,0.777777778,78.8125,28.1875,13.45833333
20100206,Indiana,Milwaukee,81,93,66.07016544,99.44,104.18,50,18,0.36,100.32,101.28,25,0.48,81.9,29.32,12.86,90.1921579,98.52083333,98.64583333,48,22,0.458333333,103.1818182,98.54545455,22,0.681818182,81.52083333,28.33333333,14.5625
20100206,Memphis,Minnesota,102,109,131.1899779,102.6530612,103.2857143,49,26,0.530612245,102.04,99.2,25,0.72,78.20408163,26.3877551,17.14285714,40.7859642,98.06122449,106.8979592,49,12,0.244897959,96.91666667,101.625,24,0.333333333,82.16326531,28.40816327,15.91836735
20100206,Miami,Chicago,91,95,85.83826283,96.7,96.74,50,24,0.48,96.84,93.32,25,0.52,75.84,26.96,13.72,99.29260601,95.125,97.79166667,48,23,0.479166667,95.5,94.40909091,22,0.636363636,79.20833333,30.375,15.35416667
20100206,New Jersey,Detroit,92,99,-62.59878186,89.89795918,101.5714286,49,4,0.081632653,89.73913043,98.73913043,23,0.130434783,77.63265306,25.59183673,12.83673469,47.91824658,91.4375,96.95833333,48,16,0.333333333,90.76,94.12,25,0.44,74.39583333,25.29166667,16.89583333
20100206,New Orleans,Charlotte,104,99,104.6425227,99.81632653,101.244898,49,25,0.510204082,99.79166667,98.70833333,24,0.666666667,76.36734694,25.95918367,12.42857143,123.1213476,95.0625,94.04166667,48,24,0.5,98.2173913,90.56521739,23,0.782608696,75.625,27.10416667,14.85416667
20100206,New York,Cleveland,106,113,56.43446621,101.0204082,103.1632653,49,19,0.387755102,102.8888889,102.8148148,27,0.444444444,78.95918367,26.65306122,13.04081633,212.7603825,101.0784314,93.68627451,51,40,0.784313725,101.875,92.16666667,24,0.875,75.78431373,29.25490196,13.23529412
20100206,Oklahoma City,Golden State,104,95,138.4269046,98.59183673,95.79591837,49,28,0.571428571,99.56,95.24,25,0.6,77.81632653,28.12244898,14.53061224,20.99115566,107.0833333,111.4583333,48,13,0.270833333,110.9090909,110.9090909,22,0.409090909,84.625,25.375,12.625
20100206,Philadelphia,Houston,102,95,76.8115972,97.47916667,99.95833333,48,17,0.354166667,95.625,98.95833333,24,0.333333333,75.5,25.625,13.875,121.6262048,101.244898,100.4285714,49,27,0.551020408,103.4583333,101,24,0.625,78.26530612,26.67346939,15.65306122
20100206,San Antonio,L.A. Clippers,98,81,130.189471,100.9791667,96.5,48,28,0.583333333,103.5862069,96.34482759,29,0.655172414,79.39583333,28.72916667,14.39583333,72.56710627,95.63265306,99.04081633,49,21,0.428571429,95.56521739,95.56521739,23,0.608695652,76.16326531,26.28571429,14.40816327
20100207,Orlando,Boston,96,89,127.3253364,100.62,95.44,50,33,0.66,103.5416667,93.33333333,24,0.791666667,77.48,30.32,13.32,130.0970813,99.27659574,93.59574468,47,32,0.680851064,99.86363636,93.77272727,22,0.681818182,76.55319149,27.21276596,12.95744681
20100207,Sacramento,Toronto,104,115,14.39453546,101.5714286,105.5714286,49,16,0.326530612,105.76,105.92,25,0.52,80.79591837,27.6122449,15.79591837,125.9691337,104.42,105.18,50,27,0.54,105.0416667,100.7083333,24,0.75,78.44,27.16,12.96
20100208,Dallas,Golden State,127,117,107.0974234,100.96,98.66,50,31,0.62,101.5,100.25,24,0.625,77.62,28.04,12.3,15.99115566,106.8367347,111.3061224,49,13,0.265306122,110.2173913,110.6086957,23,0.391304348,84.67346939,25.44897959,12.69387755
20100208,New Orleans,Orlando,117,123,111.4904052,99.9,101.2,50,26,0.52,99.79166667,98.70833333,24,0.666666667,76.1,25.92,12.34,132.6025109,100.5294118,95.31372549,51,34,0.666666667,103.5416667,93.33333333,24,0.791666667,77.39215686,30.2745098,13.23529412
20100208,San Antonio,L.A. Lakers,89,101,135.189471,100.9183673,96.18367347,49,29,0.591836735,103.5862069,96.34482759,29,0.655172414,79.30612245,28.63265306,14.34693878,171.4048479,103.4705882,97.15686275,51,38,0.745098039,105.7142857,95.89285714,28,0.857142857,77.96078431,28.47058824,14.01960784
20100209,Atlanta,Memphis,108,94,140.3766195,101.9387755,97.14285714,49,32,0.653061224,105.9230769,95.73076923,26,0.807692308,76.26530612,26.30612245,14.20408163,117.1495766,102.64,103.4,50,26,0.52,102.04,99.2,25,0.72,78.04,26.22,17.02
20100209,Chicago,Indiana,109,101,104.292606,95.12244898,97.65306122,49,24,0.489795918,95.47826087,94.26086957,23,0.652173913,79.24489796,30.32653061,15.32653061,61.07016544,99.07843137,103.9607843,51,18,0.352941176,100.32,101.28,25,0.48,81.74509804,29.37254902,12.70588235
20100209,Dallas,Denver,91,127,112.0974234,101.4705882,99.01960784,51,32,0.62745098,101.5,100.25,24,0.625,77.82352941,28.11764706,12.17647059,146.6713204,107.1568627,102.254902,51,34,0.666666667,111.9230769,102.6923077,26,0.846153846,79.98039216,27.01960784,14.66666667
20100209,Detroit,Milwaukee,93,81,52.91824658,91.59183673,96.85714286,49,17,0.346938776,91.07692308,94.03846154,26,0.461538462,74.28571429,25.26530612,16.73469388,95.1921579,98.40816327,98.28571429,49,23,0.469387755,102.7391304,97.7826087,23,0.695652174,81.36734694,28.36734694,14.46938776
20100209,Houston,Miami,66,99,112.144744,101.12,100.46,50,27,0.54,103.12,101.04,25,0.6,78.16,26.6,15.64,80.83826283,96.58823529,96.70588235,51,24,0.470588235,96.84,93.32,25,0.52,75.94117647,27.05882353,13.64705882
20100209,Minnesota,Philadelphia,97,119,54.82636558,98.28,106.8,50,13,0.26,97.4,101.64,25,0.36,81.92,28.3,15.8,86.29305795,97.57142857,99.85714286,49,18,0.367346939,95.625,98.95833333,24,0.333333333,75.44897959,25.67346939,13.71428571
