Date,Away Team,Home Team,Away Final Score,Home Final Score,Away Team ELO,Away Team avg. points scored,Away Team avg. points allowed,Away Team games played,Away Team games won,Away Team win rate,Away Team home court points scored,Away Team home court points allowed,Away Team home court games played,Away Team home court win rate,Away Team possessions,Away Team defensive rebounds,Away Team offensive rebounds,Home Team ELO,Home Team avg. points scored,Home Team avg. points allowed,Home Team games played,Home Team games won,Home Team win rate,Home Team home court points scored,Home Team home court points allowed,Home Team home court games played,Home Team home court win rate,Home Team possessions,Home Team defensive rebounds,Home Team offensive rebounds
20101210,L.A. Lakers,Chicago,84,88,128.2582717,107.7727273,99.36363636,22,16,0.727272727,110.1666667,97.91666667,12,0.833333333,78.77272727,27.77272727,14.81818182,124.8355831,100,98.85,20,12,0.6,104,100,9,0.777777778,80.05,28.2,16.4
20101210,Miami,Golden State,106,84,132.7845557,100.6086957,91.95652174,23,15,0.652173913,103.1538462,91.76923077,13,0.769230769,77.60869565,28.56521739,12.26086957,58.58805077,101.3636364,107,22,8,0.363636364,105.4444444,106.5555556,9,0.555555556,78.04545455,24.86363636,14.5
20101210,New York,Washington,101,95,127.3871133,107.9565217,106.2608696,23,14,0.608695652,106.1,105.3,10,0.5,82.7826087,28.47826087,12.86956522,53.79723061,98.0952381,106.5714286,21,6,0.285714286,99.66666667,97.66666667,9,0.666666667,80.80952381,25.14285714,14.71428571
20101210,Oklahoma City,New Orleans,97,92,125.7057847,103.3478261,103.3913043,23,15,0.652173913,105.0909091,104.5454545,11,0.636363636,80.17391304,27.86956522,13.34782609,119.2474663,94.80952381,91.76190476,21,14,0.666666667,97.81818182,91.09090909,11,0.818181818,75.66666667,28.71428571,11.19047619
20101210,Orlando,Utah,105,117,120.5091758,96.77272727,91.09090909,22,15,0.681818182,100.9166667,89.75,12,0.75,76.04545455,28.95454545,14.54545455,146.5299261,100.5652174,96.82608696,23,16,0.695652174,100.6428571,96.64285714,14,0.642857143,77.7826087,27.30434783,13.82608696
20101210,Portland,Phoenix,101,94,96.23408254,95.27272727,95.04545455,22,11,0.5,97,91.7,10,0.7,75.86363636,25.04545455,15.13636364,97.31424737,108.7727273,109.9090909,22,11,0.5,110.1,106.7,10,0.6,82,25.81818182,14.81818182
20101211,Boston,Charlotte,93,62,161.6090785,101.0909091,92.31818182,22,18,0.818181818,101.1818182,92.72727273,11,0.909090909,78.27272727,28.31818182,10.40909091,78.51667031,95,97.18181818,22,8,0.363636364,99.6,97.1,10,0.5,76.13636364,27.72727273,13.27272727
20101211,Cleveland,Houston,95,110,55.01629677,93.86363636,102.4090909,22,7,0.318181818,90.45454545,96.36363636,11,0.363636364,79.5,27.59090909,13.86363636,86.16234175,104.6363636,105.3181818,22,8,0.363636364,104.1111111,100.7777778,9,0.555555556,80.40909091,28.04545455,13.5
20101211,Indiana,Atlanta,83,97,104.2173066,100.4285714,97.42857143,21,11,0.523809524,104.2727273,96.18181818,11,0.545454545,79.42857143,29.80952381,13.0952381,122.1192484,98.875,96.625,24,15,0.625,100.0833333,99.33333333,12,0.583333333,77.58333333,27.375,12.33333333
20101211,Memphis,L.A. Clippers,84,83,86.10539107,100.9130435,102.9130435,23,9,0.391304348,104.4545455,103.8181818,11,0.545454545,80.56521739,26.17391304,14.43478261,59.96749095,96.82608696,102.7826087,23,5,0.217391304,96.46153846,98.61538462,13,0.384615385,79.43478261,28.47826087,16.26086957
20101211,Miami,Sacramento,104,83,137.7845557,100.8333333,91.625,24,16,0.666666667,103.1538462,91.76923077,13,0.769230769,77.875,28.83333333,12.375,46.56928082,94.95,101,20,5,0.25,95.83333333,98.83333333,12,0.25,77.55,26.2,17.3
20101211,Minnesota,Chicago,82,113,52.82563937,102.6086957,108.9565217,23,6,0.260869565,107.1818182,105.7272727,11,0.454545455,83.52173913,28.73913043,18.60869565,130.177852,99.42857143,98.14285714,21,13,0.619047619,102.4,98.4,10,0.8,80,28.19047619,16.28571429
20101211,Toronto,Detroit,120,116,79.19638447,102.1304348,105.0434783,23,8,0.347826087,103.0833333,101.5,12,0.5,80.26086957,27.34782609,16.04347826,54.28995465,93.45833333,100.0416667,24,7,0.291666667,100.6,102.4,10,0.5,75.20833333,24.79166667,14.79166667
20101211,Utah,Dallas,97,103,151.5299261,101.25,97.16666667,24,17,0.708333333,101.7333333,97.2,15,0.666666667,77.70833333,27.29166667,13.625,175.1038619,98.54545455,92.40909091,22,18,0.818181818,96.46153846,91.15384615,13,0.769230769,76.95454545,28.86363636,11.68181818
20101212,Cleveland,Oklahoma City,77,106,50.01629677,93.91304348,102.7391304,23,7,0.304347826,90.45454545,96.36363636,11,0.363636364,79.52173913,27.43478261,13.56521739,130.7057847,103.0833333,102.9166667,24,16,0.666666667,105.0909091,104.5454545,11,0.636363636,79.75,27.66666667,13.16666667
20101212,Denver,New York,125,129,125.9046284,105.8181818,103.7727273,22,14,0.636363636,111.3636364,105.6363636,11,0.909090909,81.18181818,28.36363636,13.95454545,132.3871133,107.6666667,105.7916667,24,15,0.625,106.1,105.3,10,0.5,82.83333333,28.54166667,12.79166667
20101212,L.A. Lakers,New Jersey,99,92,122.9160028,106.7391304,98.86956522,23,16,0.695652174,110.1666667,97.91666667,12,0.833333333,78.7826087,27.56521739,14.73913043,48.00223343,93.39130435,99.08695652,23,6,0.260869565,94.9,98.8,10,0.4,77.65217391,28.52173913,12.91304348
20101212,New Orleans,Philadelphia,70,88,114.2474663,94.68181818,92,22,14,0.636363636,97.33333333,91.58333333,12,0.75,75.40909091,28.45454545,11.22727273,73.74042704,98.45454545,98.95454545,22,7,0.318181818,99.81818182,93.36363636,11,0.545454545,78.59090909,28.5,13.09090909
20101212,Orlando,L.A. Clippers,94,85,115.5091758,97.13043478,92.2173913,23,15,0.652173913,100.9166667,89.75,12,0.75,76.04347826,28.73913043,14.60869565,54.96749095,96.25,102,24,5,0.208333333,95.5,97.57142857,14,0.357142857,79.125,28.5,16.16666667
20101212,Portland,San Antonio,78,95,101.342099,95.52173913,95,23,12,0.52173913,97,91.7,10,0.7,75.65217391,25.04347826,14.91304348,166.4263989,106.9545455,97.31818182,22,19,0.863636364,108.6923077,98,13,0.846153846,81.77272727,29,14
20101213,Golden State,Utah,95,108,53.58805077,100.6086957,106.9565217,23,8,0.347826087,103.3,106.5,10,0.5,78.30434783,24.82608696,14.69565217,146.5299261,101.08,97.4,25,17,0.68,101.7333333,97.2,15,0.666666667,77.6,27.2,13.52
20101213,Indiana,Chicago,73,92,99.2173066,99.63636364,97.40909091,22,11,0.5,104.2727273,96.18181818,11,0.545454545,79.40909091,29.54545455,12.86363636,135.177852,100.0454545,97.40909091,22,14,0.636363636,103.3636364,96.90909091,11,0.818181818,79.95454545,28.22727273,16.5
20101213,Milwaukee,Dallas,103,99,93.03587866,91.45454545,92.90909091,22,9,0.409090909,91.75,89.75,12,0.583333333,77.90909091,28.13636364,16.54545455,180.1038619,98.73913043,92.60869565,23,19,0.826086957,96.92857143,91.57142857,14,0.785714286,76.86956522,28.65217391,11.69565217
20101213,New Orleans,Miami,84,96,105.1967624,93.60869565,91.82608696,23,14,0.608695652,97.33333333,91.58333333,12,0.75,75.43478261,28.52173913,11.30434783,142.7845557,100.96,91.28,25,17,0.68,103.1538462,91.76923077,13,0.769230769,77.92,29.36,12.48
20101213,Portland,Memphis,73,86,96.34209903,94.79166667,95,24,12,0.5,97,91.7,10,0.7,75.5,25.08333333,15.20833333,91.10539107,100.2083333,102.0833333,24,10,0.416666667,104.4545455,103.8181818,11,0.545454545,80.20833333,25.83333333,14.41666667
20101214,Atlanta,Detroit,80,103,127.1192484,98.8,96.08,25,16,0.64,99.84615385,98.07692308,13,0.615384615,77.64,27.64,12.28,49.28995465,94.36,100.84,25,7,0.28,102,104,11,0.454545455,75.64,24.76,14.8
20101214,L.A. Lakers,Washington,103,89,127.9160028,106.4166667,98.58333333,24,17,0.708333333,110.1666667,97.91666667,12,0.833333333,78.70833333,27.58333333,14.70833333,48.79723061,97.95454545,106.3181818,22,6,0.272727273,99.2,98,10,0.6,80.95454545,25.18181818,14.68181818
20101214,Minnesota,Golden State,99,108,47.82563937,101.75,109.125,24,6,0.25,107.1818182,105.7272727,11,0.454545455,83.33333333,28.5,18.29166667,48.58805077,100.375,107,24,8,0.333333333,103.3,106.5,10,0.5,78.33333333,24.70833333,15.04166667
20101214,Orlando,Denver,94,111,120.5091758,97,91.91666667,24,16,0.666666667,100.9166667,89.75,12,0.75,76,29.04166667,14.58333333,120.9046284,106.6521739,104.8695652,23,14,0.608695652,111.3636364,105.6363636,11,0.909090909,81.04347826,28.30434783,13.95652174
20101214,Philadelphia,New Jersey,82,77,82.79113097,98,97.69565217,23,8,0.347826087,98.83333333,91.41666667,12,0.583333333,78.47826087,28.7826087,12.86956522,43.00223343,93.33333333,99.08333333,24,6,0.25,94.63636364,98.81818182,11,0.363636364,77.625,28.5,13.16666667
20101214,Sacramento,Houston,105,118,41.56928082,94.38095238,101.1428571,21,5,0.238095238,94.84615385,99.23076923,13,0.230769231,77.61904762,26.0952381,17.23809524,91.16234175,104.8695652,104.8695652,23,9,0.391304348,104.7,100.2,10,0.6,80.39130435,28.30434783,13.52173913
20101214,Toronto,Charlotte,91,97,84.19638447,102.875,105.5,24,9,0.375,103.0833333,101.5,12,0.5,80.5,27.25,15.70833333,73.51667031,93.56521739,97,23,8,0.347826087,96.18181818,96.72727273,11,0.454545455,76.04347826,27.56521739,13.39130435
20101215,Boston,New York,118,116,166.6090785,100.7391304,91,23,19,0.826086957,101.1818182,92.72727273,11,0.909090909,78.08695652,28.43478261,10.43478261,137.3871133,108.52,106.56,25,16,0.64,108.1818182,107.0909091,11,0.545454545,82.64,28.16,12.56
20101215,Charlotte,Memphis,80,113,79.58464173,93.70833333,96.75,24,9,0.375,96.25,96.25,12,0.5,76,27.54166667,13.75,96.62906187,99.64,100.92,25,11,0.44,102.9166667,101.25,12,0.583333333,79.96,26.04,14.72
20101215,Chicago,Toronto,110,93,140.177852,99.69565217,96.34782609,23,15,0.652173913,102.4166667,94.91666667,12,0.833333333,79.7826087,28.52173913,16.34782609,78.12841305,102.4,105.16,25,9,0.36,103.0833333,101.5,12,0.5,80.28,26.84,15.92
20101215,Cleveland,Miami,95,101,45.01629677,93.20833333,102.875,24,7,0.291666667,90.45454545,96.36363636,11,0.363636364,79.29166667,27.25,13.83333333,147.7845557,100.7692308,91,26,18,0.692307692,102.6428571,91.21428571,14,0.785714286,77.53846154,29.19230769,12.42307692
20101215,Houston,Oklahoma City,105,117,96.16234175,105.4166667,104.875,24,10,0.416666667,105.9090909,100.6363636,11,0.636363636,80.29166667,28.125,13.41666667,135.7057847,103.2,101.88,25,17,0.68,105.1666667,102.25,12,0.666666667,79.52,27.88,13.08
20101215,L.A. Clippers,Philadelphia,91,105,49.96749095,95.8,101.68,25,5,0.2,94.8,97.33333333,15,0.333333333,78.96,28.48,16.04,87.79113097,97.33333333,96.83333333,24,9,0.375,98.83333333,91.41666667,12,0.583333333,78.45833333,28.95833333,12.75
20101215,L.A. Lakers,Indiana,109,94,132.9160028,106.28,98.2,25,18,0.72,110.1666667,97.91666667,12,0.833333333,78.68,27.68,14.92,94.2173066,98.47826087,97.17391304,23,11,0.47826087,104.2727273,96.18181818,11,0.545454545,79.26086957,29.65217391,13
20101215,Milwaukee,San Antonio,90,92,106.742677,91.95652174,93.17391304,23,10,0.434782609,91.75,89.75,12,0.583333333,77.69565217,28.04347826,16.39130435,171.4263989,106.4347826,96.47826087,23,20,0.869565217,107.7142857,96.57142857,14,0.857142857,81.34782609,29.08695652,13.91304348
20101215,Minnesota,Phoenix,122,128,42.82563937,101.64,109.08,25,6,0.24,107.1818182,105.7272727,11,0.454545455,83.12,28.32,18.32,92.20623089,108.1304348,109.5217391,23,11,0.47826087,108.6363636,106.1818182,11,0.545454545,81.52173913,25.7826087,14.7826087
20101215,Portland,Dallas,98,103,90.81842823,93.92,94.64,25,12,0.48,97,91.7,10,0.7,75.44,25.16,15.28,166.3970636,98.75,93.04166667,24,19,0.791666667,97.06666667,92.33333333,15,0.733333333,76.70833333,28.45833333,11.70833333
20101215,Sacramento,New Orleans,91,94,36.56928082,94.86363636,101.9090909,22,5,0.227272727,94.84615385,99.23076923,13,0.230769231,77.63636364,26.09090909,17,100.1967624,93.20833333,92,24,14,0.583333333,97.33333333,91.58333333,12,0.75,75.125,28.41666667,11.29166667
20101216,Atlanta,Boston,90,102,114.336319,98.07692308,96.34615385,26,16,0.615384615,99.84615385,98.07692308,13,0.615384615,77.61538462,27.57692308,12.07692308,171.6090785,101.4583333,92.04166667,24,20,0.833333333,101.1818182,92.72727273,11,0.909090909,78.125,28.29166667,10.45833333
20101216,San Antonio,Denver,113,112,176.4263989,105.8333333,96.20833333,24,21,0.875,106.6666667,96.13333333,15,0.866666667,81.16666667,29.08333333,13.58333333,125.9046284,106.8333333,104.4166667,24,15,0.625,111.3333333,104.6666667,12,0.916666667,80.79166667,28.45833333,13.875
20101216,Washington,New Jersey,89,97,43.79723061,97.56521739,106.173913,23,6,0.260869565,98.27272727,98.45454545,11,0.545454545,80.82608696,25.30434783,14.95652174,38.00223343,92.68,98.4,25,6,0.24,93.16666667,97.41666667,12,0.333333333,77.64,28.64,13.56
20101217,Charlotte,Atlanta,85,90,74.58464173,93.16,97.4,25,9,0.36,96.25,96.25,12,0.5,76.16,27.28,13.6,109.336319,97.77777778,96.55555556,27,16,0.592592593,99.84615385,98.07692308,13,0.615384615,77.44444444,27.44444444,11.96296296
20101217,Cleveland,Indiana,99,108,40.01629677,93.28,102.8,25,7,0.28,90.45454545,96.36363636,11,0.363636364,79.2,27.32,13.84,89.2173066,98.29166667,97.66666667,24,11,0.458333333,103.4166667,97.25,12,0.5,79.04166667,29.45833333,12.75
20101217,L.A. Clippers,Detroit,109,88,44.96749095,95.61538462,101.8076923,26,5,0.192307692,94.8,97.33333333,15,0.333333333,78.61538462,28.38461538,16.34615385,62.07288403,94.69230769,100.0384615,26,8,0.307692308,102.0833333,102,12,0.5,75.69230769,24.84615385,14.69230769
20101217,L.A. Lakers,Philadelphia,93,81,137.9160028,106.3846154,98.03846154,26,19,0.730769231,110.1666667,97.91666667,12,0.833333333,78.5,27.88461538,15.03846154,92.79113097,97.64,96.6,25,10,0.4,99.30769231,91.38461538,13,0.615384615,78.12,28.68,12.84
20101217,Memphis,Houston,87,103,101.6290619,100.1538462,100.1153846,26,12,0.461538462,103.6923077,99.61538462,13,0.615384615,79.96153846,26.07692308,14.61538462,91.16234175,105.4,105.36,25,10,0.4,105.9090909,100.6363636,11,0.636363636,80,27.64,13.52
20101217,Miami,New York,113,91,152.7845557,100.7777778,91.14814815,27,19,0.703703704,102.5333333,91.46666667,15,0.8,77.51851852,29.2962963,12.55555556,132.3871133,108.8076923,107,26,16,0.615384615,108.8333333,108,12,0.5,82.5,27.88461538,12.42307692
20101217,Minnesota,Portland,102,107,37.82563937,102.4230769,109.8076923,26,6,0.230769231,107.1818182,105.7272727,11,0.454545455,83.26923077,28.26923077,18.11538462,85.81842823,94.07692308,94.96153846,26,12,0.461538462,97,91.7,10,0.7,75.46153846,25.03846154,15.26923077
20101217,New Jersey,Toronto,92,98,43.58173314,92.84615385,98.03846154,26,7,0.269230769,93.46153846,96.76923077,13,0.384615385,78,28.73076923,13.73076923,73.12841305,102.0384615,105.3461538,26,9,0.346153846,102.3076923,102.1538462,13,0.461538462,80.03846154,26.61538462,15.80769231
20101217,Phoenix,Dallas,91,106,97.20623089,108.9583333,110.0416667,24,12,0.5,110.25,107.5,12,0.583333333,81.75,25.79166667,14.83333333,171.3970636,98.92,93.24,25,20,0.8,97.4375,92.6875,16,0.75,76.68,28.4,11.52
20101217,Sacramento,Oklahoma City,87,102,31.56928082,94.69565217,101.5652174,23,5,0.217391304,94.84615385,99.23076923,13,0.230769231,77.43478261,26.08695652,16.91304348,140.7057847,103.7307692,102,26,18,0.692307692,106.0769231,102.4615385,13,0.692307692,79.26923077,27.88461538,12.88461538
20101217,Utah,New Orleans,71,100,151.5299261,101.3461538,97.30769231,26,18,0.692307692,102.125,97.0625,16,0.6875,77.65384615,27.11538462,13.53846154,105.1967624,93.24,91.96,25,15,0.6,97.07692308,91.53846154,13,0.769230769,75.04,28.4,11.52
20101218,Golden State,Portland,95,96,53.58805077,100.68,106.68,25,9,0.36,103.7272727,105.8181818,11,0.545454545,78.32,24.84,14.92,90.81842823,94.55555556,95.22222222,27,13,0.481481481,97.90909091,92.63636364,11,0.727272727,75.62962963,24.96296296,15.18518519
20101218,L.A. Clippers,Chicago,100,99,51.67803026,96.11111111,101.2962963,27,6,0.222222222,94.8,97.33333333,15,0.333333333,78.55555556,28.33333333,16.33333333,145.177852,100.125,96.20833333,24,16,0.666666667,102.4166667,94.91666667,12,0.833333333,79.54166667,28.5,16.33333333
20101218,Memphis,San Antonio,106,112,95.58238985,99.66666667,100.2222222,27,12,0.444444444,103.6923077,99.61538462,13,0.615384615,80.14814815,26,14.74074074,181.4263989,106.12,96.84,25,22,0.88,106.6666667,96.13333333,15,0.866666667,81.2,29.16,13.44
20101218,Miami,Washington,95,94,157.7845557,101.2142857,91.14285714,28,20,0.714285714,102.5333333,91.46666667,15,0.8,77.57142857,29.57142857,12.35714286,38.21773089,97.20833333,105.7916667,24,6,0.25,98.27272727,98.45454545,11,0.545454545,81.08333333,25.41666667,14.875
20101218,Minnesota,Denver,113,115,32.82563937,102.4074074,109.7037037,27,6,0.222222222,107.1818182,105.7272727,11,0.454545455,83.14814815,28.07407407,18.18518519,120.9046284,107.04,104.76,25,15,0.6,111.3846154,105.3076923,13,0.846153846,80.84,28.36,13.76
20101218,New York,Cleveland,102,109,127.3871133,108.1481481,107.2222222,27,16,0.592592593,107.4615385,108.3846154,13,0.461538462,82.37037037,27.77777778,12.59259259,35.01629677,93.5,103,26,7,0.269230769,90.45454545,96.36363636,11,0.363636364,79.53846154,27.5,13.73076923
20101218,Philadelphia,Orlando,97,89,87.79113097,97,96.46153846,26,10,0.384615385,98,91.5,14,0.571428571,78.15384615,28.65384615,12.80769231,115.5091758,96.88,92.68,25,16,0.64,100.9166667,89.75,12,0.75,75.96,28.88,14.44
20101218,Utah,Milwaukee,95,86,141.8966097,100.2222222,97.40740741,27,18,0.666666667,102.125,97.0625,16,0.6875,77.55555556,26.77777778,13.59259259,101.742677,91.875,93.125,24,10,0.416666667,91.75,89.75,12,0.583333333,77.66666667,28.08333333,16.08333333
20101219,Atlanta,New Jersey,82,89,114.336319,97.5,96.14285714,28,17,0.607142857,99.14285714,97.14285714,14,0.642857143,77.17857143,27.28571429,11.96428571,38.58173314,92.81481481,98.03703704,27,7,0.259259259,93.46153846,96.76923077,13,0.384615385,78.07407407,28.77777778,13.66666667
20101219,Houston,Sacramento,102,93,97.20901376,105.3076923,104.6538462,26,11,0.423076923,105.6666667,99.5,12,0.666666667,80.19230769,27.84615385,13.57692308,26.56928082,94.375,101.5833333,24,5,0.208333333,94.84615385,99.23076923,13,0.230769231,77.5,26,16.91666667
20101219,Indiana,Boston,88,99,94.2173066,98.68,97.72,25,12,0.48,103.7692308,97.38461538,13,0.538461538,79.4,29.76,12.64,176.6090785,101.48,91.96,25,21,0.84,101.25,92.5,12,0.916666667,77.92,28,10.48
20101219,L.A. Lakers,Toronto,120,110,142.9160028,105.8888889,97.40740741,27,20,0.740740741,110.1666667,97.91666667,12,0.833333333,78.51851852,27.96296296,14.96296296,78.12841305,101.8888889,104.8518519,27,10,0.37037037,102,101.4285714,14,0.5,80.03703704,26.7037037,15.81481481
20101219,New Orleans,Detroit,108,111,114.8300787,93.5,91.15384615,26,16,0.615384615,97.28571429,90.07142857,14,0.785714286,75.03846154,28.73076923,11.53846154,55.36234472,94.44444444,100.3703704,27,8,0.296296296,101,102.5384615,13,0.461538462,75.74074074,24.7037037,14.85185185
20101219,Phoenix,Oklahoma City,113,110,92.20623089,108.24,109.88,25,12,0.48,110.25,107.5,12,0.583333333,81.88,26.16,14.72,145.7057847,103.6666667,101.4444444,27,19,0.703703704,105.7857143,101.3571429,14,0.714285714,79.25925926,27.88888889,13.14814815
20101220,Charlotte,Washington,75,108,69.58464173,92.84615385,97.11538462,26,9,0.346153846,96.25,96.25,12,0.5,75.92307692,27.11538462,13.73076923,33.21773089,97.08,105.36,25,6,0.24,97.91666667,98.16666667,12,0.5,80.88,25.52,14.96
20101220,Dallas,Miami,98,96,176.3970636,99.19230769,93.15384615,26,21,0.807692308,97.94117647,92.58823529,17,0.764705882,77,28.84615385,11.61538462,162.7845557,101,91.24137931,29,21,0.724137931,102.5333333,91.46666667,15,0.8,77.51724138,29.5862069,12.27586207
20101220,Houston,Golden State,121,112,102.2090138,105.1851852,104.2222222,27,12,0.444444444,105.6666667,99.5,12,0.666666667,80.14814815,27.92592593,13.81481481,48.58805077,100.4615385,106.2692308,26,9,0.346153846,103.7272727,105.8181818,11,0.545454545,78.23076923,24.96153846,14.80769231
20101220,Milwaukee,Portland,80,106,96.74267698,91.64,93.2,25,10,0.4,91.30769231,90.15384615,13,0.538461538,77.28,27.8,15.64,95.81842823,94.60714286,95.21428571,28,14,0.5,97.75,92.83333333,12,0.75,75.64285714,24.96428571,15.25
20101220,Minnesota,L.A. Clippers,90,113,27.82563937,102.7857143,109.8928571,28,6,0.214285714,107.1818182,105.7272727,11,0.454545455,83.14285714,28.21428571,18.07142857,66.02801243,96.25,101.2142857,28,7,0.25,94.8,97.33333333,15,0.333333333,78.60714286,28.39285714,16.25
20101220,New Orleans,Indiana,93,94,103.8833053,94.03703704,91.88888889,27,16,0.592592593,97.28571429,90.07142857,14,0.785714286,75.37037037,28.62962963,11.81481481,89.2173066,98.26923077,97.76923077,26,12,0.461538462,103.7692308,97.38461538,13,0.538461538,79.57692308,29.61538462,12.76923077
20101220,Orlando,Atlanta,81,91,107.7373713,96.57692308,92.84615385,26,16,0.615384615,100,90.30769231,13,0.692307692,76.07692308,29.03846154,14.57692308,101.7608604,96.96551724,95.89655172,29,17,0.586206897,99.14285714,97.14285714,14,0.642857143,77.31034483,27.44827586,11.89655172
20101220,Phoenix,San Antonio,110,118,102.5561863,108.4230769,109.8846154,26,13,0.5,110.25,107.5,12,0.583333333,81.80769231,26.15384615,14.53846154,186.4263989,106.3461538,97.19230769,26,23,0.884615385,107,96.75,16,0.875,81.38461538,29.23076923,13.34615385
20101220,Utah,Cleveland,101,90,146.8966097,100.0357143,97,28,19,0.678571429,102.125,97.0625,16,0.6875,77.21428571,26.67857143,13.85714286,49.25337843,94.07407407,102.962963,27,8,0.296296296,92,96.83333333,12,0.416666667,80,27.96296296,13.88888889
20101221,Dallas,Orlando,105,99,181.3970636,99.14814815,93.25925926,27,22,0.814814815,97.94117647,92.58823529,17,0.764705882,76.7037037,28.85185185,11.66666667,102.1397202,96,92.77777778,27,16,0.592592593,100,90.30769231,13,0.692307692,76.03703704,29,14.37037037
20101221,Golden State,Sacramento,117,109,43.58805077,100.8888889,106.8148148,27,9,0.333333333,104.4166667,107.0833333,12,0.5,78.22222222,24.77777778,14.88888889,21.56928082,94.32,101.6,25,5,0.2,94.71428571,99.42857143,14,0.214285714,77.56,25.76,16.8
20101221,Milwaukee,L.A. Lakers,98,79,91.65025211,91.19230769,93.69230769,26,10,0.384615385,91.30769231,90.15384615,13,0.538461538,77.07692308,27.53846154,15.80769231,147.9160028,106.3928571,97.85714286,28,21,0.75,110.1666667,97.91666667,12,0.833333333,78.64285714,28.07142857,15.14285714
20101221,New Jersey,Memphis,101,94,51.15719173,92.67857143,97.46428571,28,8,0.285714286,93.14285714,95.71428571,14,0.428571429,78.17857143,29.03571429,13.64285714,90.58238985,99.89285714,100.6428571,28,12,0.428571429,103.6923077,99.61538462,13,0.615384615,80.35714286,26.17857143,14.85714286
20101221,Oklahoma City,Charlotte,99,81,135.3558293,103.8928571,101.8571429,28,19,0.678571429,106.0666667,102.1333333,15,0.666666667,79.28571429,27.60714286,13.10714286,60.94795064,92.18518519,97.51851852,27,9,0.333333333,96.25,96.25,12,0.5,76.14814815,27.03703704,13.74074074
20101221,Philadelphia,Chicago,76,121,95.56293545,97,96.18518519,27,11,0.407407407,98,91.5,14,0.571428571,78.18518519,28.55555556,12.62962963,130.8278698,100.08,96.36,25,16,0.64,102.1538462,95.30769231,13,0.769230769,79.56,28.4,16.24
20101222,Chicago,Washington,87,80,135.8278698,100.8846154,95.57692308,26,17,0.653846154,103.5,93.92857143,14,0.785714286,79.53846154,28.53846154,15.80769231,41.85442197,97.5,104.1923077,26,7,0.269230769,98.69230769,96.38461538,13,0.538461538,80.92307692,25.5,14.76923077
20101222,Cleveland,Atlanta,84,98,44.25337843,93.92857143,102.8928571,28,8,0.285714286,91.84615385,97.15384615,13,0.384615385,79.53571429,27.78571429,13.85714286,107.3585115,96.76666667,95.4,30,18,0.6,98.6,96.06666667,15,0.666666667,77.23333333,27.6,12.03333333
20101222,Denver,San Antonio,103,109,125.9046284,107.3461538,105.0769231,26,16,0.615384615,111.6428571,105.8571429,14,0.857142857,80.92307692,28.19230769,13.57692308,191.4263989,106.7777778,97.66666667,27,24,0.888888889,107.6470588,97.52941176,17,0.882352941,81.44444444,29.07407407,13.62962963
20101222,Detroit,Toronto,115,93,66.30911812,95.03571429,100.6428571,28,9,0.321428571,101.7142857,102.9285714,14,0.5,76.03571429,24.71428571,14.75,73.12841305,102.1785714,105.3928571,28,10,0.357142857,102.5333333,102.6666667,15,0.466666667,80.10714286,26.5,15.64285714
20101222,Houston,L.A. Clippers,97,92,107.2090138,105.75,104.5,28,13,0.464285714,105.6666667,99.5,12,0.666666667,80.07142857,27.78571429,14,71.02801243,96.82758621,100.8275862,29,8,0.275862069,95.9375,96.875,16,0.375,78.65517241,28.72413793,16.44827586
20101222,New Jersey,New Orleans,91,105,60.09971155,92.96551724,97.34482759,29,9,0.310344828,93.14285714,95.71428571,14,0.428571429,78.13793103,29.24137931,13.55172414,97.41670547,94,91.96428571,28,16,0.571428571,97.28571429,90.07142857,14,0.785714286,75.53571429,28.71428571,12.10714286
20101222,Oklahoma City,New York,98,112,140.3558293,103.7241379,101.137931,29,20,0.689655172,106.0666667,102.1333333,15,0.666666667,79.13793103,27.79310345,13.17241379,113.1500317,107.9285714,107.2857143,28,16,0.571428571,107.4615385,108.3846154,13,0.461538462,82.71428571,28.14285714,12.39285714
20101222,Philadelphia,Boston,80,84,90.56293545,96.25,97.07142857,28,11,0.392857143,98,91.5,14,0.571428571,78.21428571,28.32142857,12.78571429,181.6090785,101.3846154,91.80769231,26,22,0.846153846,101.0769231,92.15384615,13,0.923076923,78.15384615,28.26923077,10.34615385
20101222,Utah,Minnesota,112,107,151.8966097,100.0689655,96.75862069,29,20,0.689655172,102.125,97.0625,16,0.6875,76.86206897,26.65517241,13.79310345,22.82563937,102.3448276,110,29,6,0.206896552,107.1818182,105.7272727,11,0.454545455,83.03448276,28.03448276,17.82758621
20101223,Miami,Phoenix,95,83,157.7845557,100.8333333,91.46666667,30,21,0.7,102.125,91.875,16,0.75,77.23333333,29.4,12.43333333,97.55618626,108.4814815,110.1851852,27,13,0.481481481,110.25,107.5,12,0.583333333,81.85185185,26.07407407,14.51851852
20101223,Milwaukee,Sacramento,84,79,102.2768272,91.44444444,93.14814815,27,11,0.407407407,91.30769231,90.15384615,13,0.538461538,76.66666667,27.37037037,15.74074074,16.56928082,94.88461538,102.1923077,26,5,0.192307692,95.66666667,100.6,15,0.2,78.57692308,26.23076923,16.96153846
20101223,San Antonio,Orlando,101,123,196.4263989,106.8571429,97.85714286,28,25,0.892857143,107.7222222,97.83333333,18,0.888888889,81.07142857,28.92857143,13.5,97.13972022,96.10714286,93.21428571,28,16,0.571428571,99.92857143,91.35714286,14,0.642857143,76.10714286,29,14.17857143
